pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
144.850000,185.480000,182.840000,213.080000,327.240000,214.040000,361.240000,360.310000,391.240221,451.261107
145.720000,186.810000,183.850000,213.940000,328.190000,213.930000,361.130000,360.420000,390.148558,451.583599
146.620000,187.810000,184.850000,214.880000,329.180000,213.820000,361.040000,360.730000,390.512446,450.938616
147.530000,188.910000,185.880000,215.960000,330.110000,213.610000,360.930000,360.750000,390.512446,451.180484
148.530000,189.970000,186.940000,216.840000,331.110000,213.330000,360.820000,360.770000,391.482813,451.180484
149.600000,190.990000,187.950000,217.830000,332.110000,213.210000,360.700000,360.850000,391.967997,451.664222
150.600000,192.040000,189.110000,218.630000,333.190000,213.110000,360.570000,360.930000,390.755038,452.147959
151.590000,193.050000,190.090000,219.330000,334.200000,213.030000,360.240000,360.990000,391.240221,451.986713
152.810000,194.150000,191.240000,220.220000,335.260000,212.940000,360.140000,361.060000,391.240221,452.228582
153.840000,195.050000,192.490000,221.130000,336.250000,212.770000,360.030000,361.120000,391.240221,452.309205
155.060000,196.070000,193.750000,221.940000,337.270000,212.740000,359.840000,361.120000,390.997630,452.309205
156.200000,196.970000,195.060000,222.740000,338.350000,212.560000,359.630000,361.120000,390.512446,452.712319
157.420000,197.910000,196.260000,223.480000,339.540000,212.230000,359.420000,361.090000,390.148558,453.034811
158.650000,198.690000,197.540000,224.150000,340.780000,212.130000,359.420000,361.080000,390.148558,453.034811
159.910000,199.450000,198.870000,224.940000,341.810000,212.040000,359.210000,361.080000,390.269854,453.437926
161.190000,200.200000,200.270000,225.740000,342.980000,211.970000,359.020000,361.080000,390.755038,453.760417
162.470000,201.020000,201.650000,226.490000,343.980000,211.970000,359.020000,361.080000,390.755038,453.679794
163.850000,201.890000,202.880000,227.150000,345.340000,211.870000,358.940000,361.200000,390.755038,453.679794
165.330000,202.680000,204.230000,227.890000,346.780000,211.880000,358.740000,361.190000,391.206706,453.759451
166.690000,203.260000,205.740000,228.510000,347.960000,211.700000,358.740000,361.190000,390.680000,454.070000
168.100000,203.970000,206.990000,229.140000,349.110000,211.660000,358.590000,361.150000,390.270000,454.140000
169.600000,204.640000,208.400000,229.750000,350.390000,211.630000,358.390000,361.160000,389.880000,454.180000
171.010000,205.100000,209.940000,230.150000,351.810000,211.590000,358.320000,361.150000,389.420000,454.230000
172.550000,205.910000,211.340000,230.950000,353.010000,211.540000,358.250000,361.150000,389.130000,454.320000
174.080000,206.350000,212.860000,231.380000,354.180000,211.240000,358.170000,361.080000,388.890000,454.450000
175.580000,206.900000,214.290000,232.050000,355.540000,211.210000,358.090000,361.020000,388.660000,454.890000
177.100000,207.350000,215.860000,232.640000,356.940000,211.180000,358.010000,360.970000,388.200000,454.940000
178.660000,207.920000,217.300000,233.060000,358.120000,211.180000,357.920000,360.910000,387.980000,455.040000
180.110000,208.250000,218.890000,233.630000,359.460000,211.170000,357.920000,360.850000,387.780000,455.120000
