 sprinter_out.cs
 
  raw, data,
 
 0.0000,    -0.05,    -0.30,
 0.0010,    -0.05,    -0.30,
 0.0020,    -0.04,    -0.30,
 0.0030,    -0.04,    -0.30,
 0.0040,    -0.04,    -0.30,
 0.0050,    -0.03,    -0.30,
 0.0060,    -0.03,    -0.30,
 0.0070,    -0.03,    -0.30,
 0.0080,    -0.02,    -0.30,
 0.0090,    -0.02,    -0.30,
 0.0100,    -0.02,    -0.30,
 0.0110,    -0.01,    -0.30,
 0.0120,    -0.01,    -0.30,
 0.0130,    -0.01,    -0.30,
 0.0140,    -0.00,    -0.29,
 0.0150,     0.00,    -0.29,
 0.0160,     0.00,    -0.29,
 0.0170,     0.01,    -0.29,
 0.0180,     0.01,    -0.29,
 0.0190,     0.01,    -0.29,
 0.0200,     0.02,    -0.29,
 0.0210,     0.02,    -0.29,
 0.0220,     0.03,    -0.29,
 0.0230,     0.03,    -0.29,
 0.0240,     0.03,    -0.29,
 0.0250,     0.04,    -0.29,
 0.0260,     0.04,    -0.28,
 0.0270,     0.04,    -0.28,
 0.0280,     0.05,    -0.28,
 0.0290,     0.05,    -0.28,
 0.0300,     0.05,    -0.28,
 0.0310,     0.06,    -0.28,
 0.0320,     0.06,    -0.28,
 0.0330,     0.06,    -0.28,
 0.0340,     0.07,    -0.28,
 0.0350,     0.07,    -0.27,
 0.0360,     0.07,    -0.27,
 0.0370,     0.08,    -0.27,
 0.0380,     0.08,    -0.27,
 0.0390,     0.08,    -0.27,
 0.0400,     0.09,    -0.27,
 0.0410,     0.09,    -0.27,
 0.0420,     0.09,    -0.27,
 0.0430,     0.10,    -0.26,
 0.0440,     0.10,    -0.26,
 0.0450,     0.10,    -0.26,
 0.0460,     0.11,    -0.26,
 0.0470,     0.11,    -0.26,
 0.0480,     0.11,    -0.26,
 0.0490,     0.12,    -0.26,
 0.0500,     0.12,    -0.26,
 0.0510,     0.12,    -0.25,
 0.0520,     0.13,    -0.25,
 0.0530,     0.13,    -0.25,
 0.0540,     0.13,    -0.25,
 0.0550,     0.14,    -0.25,
 0.0560,     0.14,    -0.25,
 0.0570,     0.14,    -0.25,
 0.0580,     0.14,    -0.25,
 0.0590,     0.15,    -0.24,
 0.0600,     0.15,    -0.24,
 0.0610,     0.15,    -0.24,
 0.0620,     0.16,    -0.24,
 0.0630,     0.16,    -0.24,
 0.0640,     0.16,    -0.24,
 0.0650,     0.16,    -0.24,
 0.0660,     0.17,    -0.24,
 0.0670,     0.17,    -0.24,
 0.0680,     0.17,    -0.23,
 0.0690,     0.17,    -0.23,
 0.0700,     0.18,    -0.23,
 0.0710,     0.18,    -0.23,
 0.0720,     0.18,    -0.23,
 0.0730,     0.18,    -0.23,
