     244
 0.0000 0.0010 0.0020 0.0030 0.0040 0.0050 0.0060 0.0070 0.0080 0.0090 0.0100 0.0110 0.0120 0.0130 0.0140 0.0150 0.0160 0.0170 0.0180 0.0190 0.0200 0.0210 0.0220 0.0230 0.0240 0.0250 0.0260 0.0270 0.0280 0.0290 0.0300 0.0310 0.0320 0.0330 0.0340 0.0350 0.0360 0.0370 0.0380 0.0390 0.0400 0.0410 0.0420 0.0430 0.0440 0.0450 0.0460 0.0470 0.0480 0.0490 0.0500 0.0510 0.0520 0.0530 0.0540 0.0550 0.0560 0.0570 0.0580 0.0590 0.0600 0.0610 0.0620 0.0630 0.0640 0.0650 0.0660 0.0670 0.0680 0.0690 0.0700 0.0710 0.0720 0.0730 0.0740 0.0750 0.0760 0.0770 0.0780 0.0790 0.0800 0.0810 0.0820 0.0830 0.0840 0.0850 0.0860 0.0870 0.0880 0.0890 0.0900 0.0910 0.0920 0.0930 0.0940 0.0950 0.0960 0.0970 0.0980 0.0990 0.1000 0.1010 0.1020 0.1030 0.1040 0.1050 0.1060 0.1070 0.1080 0.1090 0.1100 0.1110 0.1120 0.1130 0.1140 0.1150 0.1160 0.1170 0.1180 0.1190 0.1200 0.1210 0.1220 0.1230 0.1240 0.1250 0.1260 0.1270 0.1280 0.1290 0.1300 0.1310 0.1320 0.1330 0.1340 0.1350 0.1360 0.1370 0.1380 0.1390 0.1400 0.1410 0.1420 0.1430 0.1440 0.1450 0.1460 0.1470 0.1480 0.1490 0.1500 0.1510 0.1520 0.1530 0.1540 0.1550 0.1560 0.1570 0.1580 0.1590 0.1600 0.1610 0.1620 0.1630 0.1640 0.1650 0.1660 0.1670 0.1680 0.1690 0.1700 0.1710 0.1720 0.1730 0.1740 0.1750 0.1760 0.1770 0.1780 0.1790 0.1800 0.1810 0.1820 0.1830 0.1840 0.1850 0.1860 0.1870 0.1880 0.1890 0.1900 0.1910 0.1920 0.1930 0.1940 0.1950 0.1960 0.1970 0.1980 0.1990 0.2000 0.2010 0.2020 0.2030 0.2040 0.2050 0.2060 0.2070 0.2080 0.2090 0.2100 0.2110 0.2120 0.2130 0.2140 0.2150 0.2160 0.2170 0.2180 0.2190 0.2200 0.2210 0.2220 0.2230 0.2240 0.2250 0.2260 0.2270 0.2280 0.2290 0.2300 0.2310 0.2320 0.2330 0.2340 0.2350 0.2360 0.2370 0.2380 0.2390 0.2400 0.2410 0.2420 0.2430
   0.1529935D+03  -0.5549713D+03  -0.4109623D+04   0.0000000D+00   0.0000000D+00  -0.6762007D+10
   0.1524344D+03  -0.5632244D+03  -0.4177243D+04  -0.6762007D+05  -0.3381003D+08   0.3128692D+10
   0.1518669D+03  -0.5719013D+03  -0.4551676D+04  -0.1715733D+06  -0.1816657D+08   0.1310094D+11
   0.1512903D+03  -0.5815266D+03  -0.5044386D+04  -0.1132302D+06   0.4733812D+08  -0.1715594D+11
   0.1507036D+03  -0.5918515D+03  -0.5271607D+04  -0.9543714D+05  -0.3844159D+08   0.1498564D+11
   0.1501064D+03  -0.6027598D+03  -0.5638712D+04  -0.9934708D+05   0.3648661D+08  -0.9801090D+10
   0.1494979D+03  -0.6142383D+03  -0.5815844D+04  -0.5141152D+05  -0.1251883D+08   0.4484850D+10
   0.1488778D+03  -0.6260519D+03  -0.6000343D+04  -0.5663835D+05   0.9905416D+07   0.2663249D+09
   0.1482457D+03  -0.6381816D+03  -0.6108163D+04  -0.1435344D+05   0.1123704D+08  -0.2234873D+10
   0.1476014D+03  -0.6504072D+03  -0.6106149D+04   0.8245994D+04   0.6267370D+05   0.1929728D+10
   0.1469449D+03  -0.6625848D+03  -0.6061738D+04   0.2779397D+05   0.9711316D+07   0.1894667D+10
   0.1462763D+03  -0.6745766D+03  -0.5901142D+04   0.8558591D+05   0.1918465D+08  -0.7887093D+10
   0.1455959D+03  -0.6860848D+03  -0.5608147D+04   0.8345358D+05  -0.2025081D+08   0.8270289D+10
   0.1449043D+03  -0.6970904D+03  -0.5396588D+04   0.8515323D+05   0.2110063D+08  -0.4765391D+10
   0.1442019D+03  -0.7075676D+03  -0.5062179D+04   0.1219019D+06  -0.2726320D+07   0.1830933D+10
   0.1434894D+03  -0.7173280D+03  -0.4694522D+04   0.1293059D+06   0.6428346D+07  -0.3433659D+10
   0.1427675D+03  -0.7263206D+03  -0.4302370D+04   0.1206827D+06  -0.1073995D+08   0.4605240D+10
   0.1420370D+03  -0.7345832D+03  -0.3958710D+04   0.1237753D+06   0.1228625D+08   0.1280989D+10
   0.1412986D+03  -0.7420737D+03  -0.3500856D+04   0.1857302D+06   0.1869119D+08  -0.8211873D+10
   0.1405532D+03  -0.7484845D+03  -0.2913638D+04   0.1783762D+06  -0.2236817D+08   0.1163947D+11
   0.1398020D+03  -0.7538080D+03  -0.2396323D+04   0.2052982D+06   0.3582917D+08  -0.9928491D+10
   0.1390460D+03  -0.7578910D+03  -0.1664739D+04   0.2493300D+06  -0.1381328D+08   0.5015834D+10
   0.1382867D+03  -0.7605027D+03  -0.9494701D+03   0.2442352D+06   0.1126589D+08  -0.7237111D+09
   0.1375255D+03  -0.7616275D+03  -0.1564064D+03   0.2820616D+06   0.7647332D+07  -0.2928015D+10
   0.1367640D+03  -0.7610782D+03   0.7063823D+03   0.2833708D+06  -0.6992745D+07  -0.1220439D+10
   0.1360039D+03  -0.7588494D+03   0.1502334D+04   0.2431954D+06  -0.1309494D+08   0.5059310D+10
   0.1352468D+03  -0.7551422D+03   0.2203944D+04   0.2414088D+06   0.1220161D+08  -0.4767668D+10
   0.1344941D+03  -0.7499851D+03   0.2953703D+04   0.2425385D+06  -0.1163673D+08  -0.2262873D+09
