 swing_out.csv  
 
  raw, data,
 
 0.0000,    -0.02,    -0.26,
 0.0010,    -0.02,    -0.26,
 0.0020,    -0.01,    -0.26,
 0.0030,    -0.01,    -0.26,
 0.0040,    -0.00,    -0.26,
 0.0050,     0.00,    -0.26,
 0.0060,     0.00,    -0.26,
 0.0070,     0.01,    -0.26,
 0.0080,     0.01,    -0.25,
 0.0090,     0.02,    -0.25,
 0.0100,     0.02,    -0.25,
 0.0110,     0.02,    -0.25,
 0.0120,     0.03,    -0.25,
 0.0130,     0.03,    -0.25,
 0.0140,     0.03,    -0.25,
 0.0150,     0.04,    -0.25,
 0.0160,     0.04,    -0.25,
 0.0170,     0.05,    -0.25,
 0.0180,     0.05,    -0.25,
 0.0190,     0.05,    -0.25,
 0.0200,     0.06,    -0.24,
 0.0210,     0.06,    -0.24,
 0.0220,     0.07,    -0.24,
 0.0230,     0.07,    -0.24,
 0.0240,     0.07,    -0.24,
 0.0250,     0.08,    -0.24,
 0.0260,     0.08,    -0.24,
 0.0270,     0.08,    -0.24,
 0.0280,     0.09,    -0.24,
 0.0290,     0.09,    -0.23,
 0.0300,     0.09,    -0.23,
 0.0310,     0.10,    -0.23,
 0.0320,     0.10,    -0.23,
 0.0330,     0.11,    -0.23,
 0.0340,     0.11,    -0.23,
 0.0350,     0.11,    -0.23,
 0.0360,     0.12,    -0.23,
 0.0370,     0.12,    -0.22,
 0.0380,     0.12,    -0.22,
 0.0390,     0.12,    -0.22,
 0.0400,     0.13,    -0.22,
 0.0410,     0.13,    -0.22,
 0.0420,     0.13,    -0.22,
 0.0430,     0.14,    -0.22,
 0.0440,     0.14,    -0.21,
 0.0450,     0.14,    -0.21,
 0.0460,     0.15,    -0.21,
 0.0470,     0.15,    -0.21,
 0.0480,     0.15,    -0.21,
 0.0490,     0.15,    -0.21,
 0.0500,     0.16,    -0.21,
 0.0510,     0.16,    -0.21,
 0.0520,     0.16,    -0.20,
 0.0530,     0.16,    -0.20,
 0.0540,     0.17,    -0.20,
 0.0550,     0.17,    -0.20,
 0.0560,     0.17,    -0.20,
 0.0570,     0.17,    -0.20,
 0.0580,     0.18,    -0.20,
 0.0590,     0.18,    -0.20,
 0.0600,     0.18,    -0.20,
 0.0610,     0.18,    -0.19,
 0.0620,     0.18,    -0.19,
 0.0630,     0.19,    -0.19,
 0.0640,     0.19,    -0.19,
 0.0650,     0.19,    -0.19,
 0.0660,     0.19,    -0.19,
 0.0670,     0.19,    -0.19,
 0.0680,     0.19,    -0.19,
 0.0690,     0.20,    -0.19,
 0.0700,     0.20,    -0.19,
 0.0710,     0.20,    -0.19,
 0.0720,     0.20,    -0.19,
 0.0730,     0.20,    -0.18,
 0.0740,     0.20,    -0.18,
 0.0750,     0.21,    -0.18,
 0.0760,     0.21,    -0.18,
 0.0770,     0.21,    -0.18,
 0.0780,     0.21,    -0.18,
 0.0790,     0.21,    -0.18,
 0.0800,     0.21,    -0.18,
 0.0810,     0.22,    -0.18,
 0.0820,     0.22,    -0.18,
 0.0830,     0.22,    -0.18,
 0.0840,     0.22,    -0.18,
 0.0850,     0.22,    -0.18,
 0.0860,     0.22,    -0.18,
 0.0870,     0.23,    -0.18,
 0.0880,     0.23,    -0.18,
 0.0890,     0.23,    -0.18,
 0.0900,     0.23,    -0.18,
 0.0910,     0.23,    -0.18,
 0.0920,     0.24,    -0.18,
 0.0930,     0.24,    -0.18,
 0.0940,     0.24,    -0.18,
 0.0950,     0.24,    -0.18,
 0.0960,     0.24,    -0.18,
 0.0970,     0.24,    -0.18,
 0.0980,     0.25,    -0.18,
 0.0990,     0.25,    -0.18,
 0.1000,     0.25,    -0.18,
 0.1010,     0.25,    -0.18,
 0.1020,     0.25,    -0.18,
 0.1030,     0.26,    -0.18,
 0.1040,     0.26,    -0.18,
 0.1050,     0.26,    -0.18,
 0.1060,     0.26,    -0.18,
 0.1070,     0.26,    -0.18,
 0.1080,     0.26,    -0.18,
 0.1090,     0.27,    -0.18,
 0.1100,     0.27,    -0.18,
 0.1110,     0.27,    -0.18,
 0.1120,     0.27,    -0.18,
 0.1130,     0.27,    -0.18,
 0.1140,     0.27,    -0.18,
 0.1150,     0.28,    -0.18,
 0.1160,     0.28,    -0.18,
 0.1170,     0.28,    -0.18,
 0.1180,     0.28,    -0.18,
 0.1190,     0.28,    -0.18,
 0.1200,     0.29,    -0.19,
 0.1210,     0.29,    -0.19,
 0.1220,     0.29,    -0.19,
 0.1230,     0.29,    -0.19,
 0.1240,     0.29,    -0.19,
 0.1250,     0.29,    -0.19,
 0.1260,     0.29,    -0.19,
 0.1270,     0.30,    -0.19,
 0.1280,     0.30,    -0.20,
 0.1290,     0.30,    -0.20,
 0.1300,     0.30,    -0.20,
 0.1310,     0.30,    -0.20,
 0.1320,     0.30,    -0.20,
 0.1330,     0.30,    -0.20,
 0.1340,     0.31,    -0.21,
 0.1350,     0.31,    -0.21,
 0.1360,     0.31,    -0.21,
 0.1370,     0.31,    -0.21,
 0.1380,     0.31,    -0.21,
 0.1390,     0.31,    -0.21,
 0.1400,     0.31,    -0.22,
 0.1410,     0.31,    -0.22,
 0.1420,     0.31,    -0.22,
 0.1430,     0.31,    -0.22,
 0.1440,     0.32,    -0.22,
 0.1450,     0.32,    -0.23,
 0.1460,     0.32,    -0.23,
 0.1470,     0.32,    -0.23,
 0.1480,     0.32,    -0.23,
 0.1490,     0.32,    -0.23,
 0.1500,     0.32,    -0.24,
 0.1510,     0.32,    -0.24,
 0.1520,     0.32,    -0.24,
 0.1530,     0.32,    -0.24,
 0.1540,     0.32,    -0.24,
 0.1550,     0.32,    -0.25,
 0.1560,     0.32,    -0.25,
 0.1570,     0.32,    -0.25,
 0.1580,     0.32,    -0.25,
 0.1590,     0.32,    -0.25,
 0.1600,     0.32,    -0.26,
 0.1610,     0.32,    -0.26,
 0.1620,     0.32,    -0.26,
 0.1630,     0.32,    -0.26,
 0.1640,     0.32,    -0.26,
 0.1650,     0.32,    -0.27,
 0.1660,     0.32,    -0.27,
 0.1670,     0.32,    -0.27,
 0.1680,     0.32,    -0.27,
 0.1690,     0.32,    -0.27,
 0.1700,     0.32,    -0.28,
 0.1710,     0.32,    -0.28,
 0.1720,     0.31,    -0.28,
 0.1730,     0.31,    -0.28,
 0.1740,     0.31,    -0.28,
 0.1750,     0.31,    -0.28,
 0.1760,     0.31,    -0.29,
 0.1770,     0.31,    -0.29,
 0.1780,     0.31,    -0.29,
 0.1790,     0.31,    -0.29,
 0.1800,     0.31,    -0.29,
 0.1810,     0.30,    -0.29,
 0.1820,     0.30,    -0.30,
 0.1830,     0.30,    -0.30,
 0.1840,     0.30,    -0.30,
 0.1850,     0.30,    -0.30,
 0.1860,     0.30,    -0.30,
 0.1870,     0.30,    -0.30,
 0.1880,     0.29,    -0.31,
 0.1890,     0.29,    -0.31,
 0.1900,     0.29,    -0.31,
 0.1910,     0.29,    -0.31,
 0.1920,     0.29,    -0.31,
