485,1,,,,,,,,
0,0.353541,,,,,,,,
0.001,0.353470732,,,,,,,,
0.002,0.353416427,,,,,,,,
0.003,0.35337812,,,,,,,,
0.004,0.353356143,,,,,,,,
0.005,0.353350782,,,,,,,,
0.006,0.353362273,,,,,,,,
0.007,0.353390797,,,,,,,,
0.008,0.353436481,,,,,,,,
0.009,0.353499393,,,,,,,,
0.01,0.353579543,,,,,,,,
0.011,0.353676884,,,,,,,,
0.012,0.353791313,,,,,,,,
0.013,0.353922672,,,,,,,,
0.014,0.354070751,,,,,,,,
0.015,0.354235289,,,,,,,,
0.016,0.354415981,,,,,,,,
0.017,0.354612482,,,,,,,,
0.018,0.354824407,,,,,,,,
0.019,0.355051342,,,,,,,,
0.02,0.355292845,,,,,,,,
0.021,0.355548455,,,,,,,,
0.022,0.355817691,,,,,,,,
0.023,0.35610006,,,,,,,,
0.024,0.35639506,,,,,,,,
0.025,0.35670218,,,,,,,,
0.026,0.357020902,,,,,,,,
0.027,0.357350697,,,,,,,,
0.028,0.35769102,,,,,,,,
0.029,0.358041306,,,,,,,,
0.03,0.358400959,,,,,,,,
0.031,0.358769346,,,,,,,,
0.032,0.359145793,,,,,,,,
0.033,0.359529579,,,,,,,,
0.034,0.359919931,,,,,,,,
0.035,0.360316025,,,,,,,,
0.036,0.360716978,,,,,,,,
0.037,0.361121864,,,,,,,,
0.038,0.361529711,,,,,,,,
0.039,0.361939523,,,,,,,,
0.04,0.362350297,,,,,,,,
0.041,0.362761041,,,,,,,,
0.042,0.363170802,,,,,,,,
0.043,0.363578688,,,,,,,,
0.044,0.363983885,,,,,,,,
0.045,0.364385684,,,,,,,,
0.046,0.364783494,,,,,,,,
0.047,0.365176859,,,,,,,,
0.048,0.365565467,,,,,,,,
0.049,0.365949168,,,,,,,,
0.05,0.366327975,,,,,,,,
0.051,0.366702071,,,,,,,,
0.052,0.367071808,,,,,,,,
0.053,0.367437701,,,,,,,,
0.054,0.367800426,,,,,,,,
0.055,0.368160805,,,,,,,,
0.056,0.368519794,,,,,,,,
0.057,0.368878458,,,,,,,,
0.058,0.369237951,,,,,,,,
0.059,0.369599487,,,,,,,,
0.06,0.369964306,,,,,,,,
0.061,0.370333641,,,,,,,,
0.062,0.370708687,,,,,,,,
0.063,0.371090567,,,,,,,,
0.064,0.371480298,,,,,,,,
0.065,0.371878767,,,,,,,,
0.066,0.372286698,,,,,,,,
0.067,0.372704639,,,,,,,,
0.068,0.37313294,,,,,,,,
0.069,0.373571757,,,,,,,,
0.07,0.374021047,,,,,,,,
0.071,0.374480575,,,,,,,,
0.072,0.374949931,,,,,,,,
0.073,0.375428539,,,,,,,,
0.074,0.375915678,,,,,,,,
0.075,0.376410497,,,,,,,,
0.076,0.376912034,,,,,,,,
0.077,0.37741923,,,,,,,,
0.078,0.377930939,,,,,,,,
0.079,0.378445943,,,,,,,,
0.08,0.378962948,,,,,,,,
0.081,0.379480603,,,,,,,,
0.082,0.379997494,,,,,,,,
0.083,0.380512161,,,,,,,,
0.084,0.381023106,,,,,,,,
0.085,0.381528804,,,,,,,,
0.086,0.382027722,,,,,,,,
0.087,0.382518339,,,,,,,,
0.088,0.382999156,,,,,,,,
0.089,0.383468722,,,,,,,,
0.09,0.383925647,,,,,,,,
0.091,0.384368616,,,,,,,,
0.092,0.384796401,,,,,,,,
0.093,0.385207874,,,,,,,,
0.094,0.385602015,,,,,,,,
0.095,0.385977917,,,,,,,,
0.096,0.386334794,,,,,,,,
0.097,0.386671984,,,,,,,,
0.098,0.386988956,,,,,,,,
0.099,0.387285305,,,,,,,,
0.1,0.38756076,,,,,,,,
0.101,0.38781518,,,,,,,,
0.102,0.388048553,,,,,,,,
0.103,0.388260994,,,,,,,,
0.104,0.38845274,,,,,,,,
0.105,0.388624138,,,,,,,,
0.106,0.388775646,,,,,,,,
0.107,0.388907816,,,,,,,,
0.108,0.389021291,,,,,,,,
0.109,0.38911679,,,,,,,,
0.11,0.3891951,,,,,,,,
0.111,0.389257067,,,,,,,,
0.112,0.389303577,,,,,,,,
0.113,0.38933555,,,,,,,,
0.114,0.389353926,,,,,,,,
0.115,0.389359653,,,,,,,,
0.116,0.389353681,,,,,,,,
0.117,0.389336946,,,,,,,,
0.118,0.389310375,,,,,,,,
0.119,0.389274872,,,,,,,,
0.12,0.389231321,,,,,,,,
0.121,0.38918058,,,,,,,,
0.122,0.389123479,,,,,,,,
0.123,0.38906082,,,,,,,,
0.124,0.388993368,,,,,,,,
0.125,0.38892185,,,,,,,,
0.126,0.388846951,,,,,,,,
0.127,0.388769306,,,,,,,,
0.128,0.388689503,,,,,,,,
0.129,0.388608075,,,,,,,,
0.13,0.388525509,,,,,,,,
0.131,0.38844224,,,,,,,,
0.132,0.388358659,,,,,,,,
0.133,0.388275114,,,,,,,,
0.134,0.388191915,,,,,,,,
0.135,0.388109334,,,,,,,,
0.136,0.388027613,,,,,,,,
0.137,0.387946965,,,,,,,,
0.138,0.387867576,,,,,,,,
0.139,0.387789611,,,,,,,,
0.14,0.387713214,,,,,,,,
0.141,0.387638512,,,,,,,,
0.142,0.38756561,,,,,,,,
0.143,0.387494599,,,,,,,,
0.144,0.38742555,,,,,,,,
0.145,0.387358515,,,,,,,,
0.146,0.387293528,,,,,,,,
0.147,0.387230601,,,,,,,,
0.148,0.38716973,,,,,,,,
0.149,0.387110887,,,,,,,,
0.15,0.387054022,,,,,,,,
0.151,0.386999069,,,,,,,,
0.152,0.386945939,,,,,,,,
0.153,0.386894527,,,,,,,,
0.154,0.38684471,,,,,,,,
0.155,0.386796355,,,,,,,,
0.156,0.386749315,,,,,,,,
0.157,0.386703434,,,,,,,,
0.158,0.38665855,,,,,,,,
0.159,0.386614492,,,,,,,,
0.16,0.386571087,,,,,,,,
0.161,0.386528153,,,,,,,,
0.162,0.386485505,,,,,,,,
0.163,0.386442951,,,,,,,,
0.164,0.386400297,,,,,,,,
0.165,0.386357339,,,,,,,,
0.166,0.386313871,,,,,,,,
0.167,0.386269677,,,,,,,,
0.168,0.386224539,,,,,,,,
0.169,0.386178229,,,,,,,,
0.17,0.386130515,,,,,,,,
0.171,0.386081156,,,,,,,,
0.172,0.386029905,,,,,,,,
0.173,0.385976508,,,,,,,,
0.174,0.385920704,,,,,,,,
0.175,0.385862229,,,,,,,,
0.176,0.385800815,,,,,,,,
0.177,0.385736192,,,,,,,,
0.178,0.38566809,,,,,,,,
0.179,0.385596239,,,,,,,,
0.18,0.385520368,,,,,,,,
0.181,0.38544021,,,,,,,,
0.182,0.385355496,,,,,,,,
0.183,0.385265964,,,,,,,,
0.184,0.385171353,,,,,,,,
0.185,0.385071409,,,,,,,,
0.186,0.384965882,,,,,,,,
0.187,0.384854531,,,,,,,,
0.188,0.384737123,,,,,,,,
0.189,0.384613433,,,,,,,,
0.19,0.384483248,,,,,,,,
0.191,0.384346367,,,,,,,,
0.192,0.384202601,,,,,,,,
0.193,0.384051775,,,,,,,,
0.194,0.38389373,,,,,,,,
0.195,0.383728319,,,,,,,,
0.196,0.383555415,,,,,,,,
0.197,0.383374906,,,,,,,,
0.198,0.383186701,,,,,,,,
0.199,0.382990727,,,,,,,,
0.2,0.382786931,,,,,,,,
0.201,0.382575281,,,,,,,,
0.202,0.382355768,,,,,,,,
0.203,0.382128398,,,,,,,,
0.204,0.381893199,,,,,,,,
0.205,0.381650215,,,,,,,,
0.206,0.381399507,,,,,,,,
0.207,0.381141148,,,,,,,,
0.208,0.380875227,,,,,,,,
0.209,0.380601848,,,,,,,,
0.21,0.380321126,,,,,,,,
0.211,0.380033194,,,,,,,,
0.212,0.379738196,,,,,,,,
0.213,0.379436297,,,,,,,,
0.214,0.379127672,,,,,,,,
0.215,0.378812516,,,,,,,,
0.216,0.378491039,,,,,,,,
0.217,0.378163465,,,,,,,,
0.218,0.377830039,,,,,,,,
0.219,0.377491022,,,,,,,,
0.22,0.377146696,,,,,,,,
0.221,0.376797364,,,,,,,,
0.222,0.37644335,,,,,,,,
0.223,0.376085003,,,,,,,,
0.224,0.375722693,,,,,,,,
0.225,0.375356814,,,,,,,,
0.226,0.374987779,,,,,,,,
0.227,0.374616028,,,,,,,,
0.228,0.374242019,,,,,,,,
0.229,0.373866239,,,,,,,,
0.23,0.373489196,,,,,,,,
0.231,0.373111424,,,,,,,,
0.232,0.372733484,,,,,,,,
0.233,0.372355958,,,,,,,,
0.234,0.371979456,,,,,,,,
0.235,0.371604609,,,,,,,,
0.236,0.371232069,,,,,,,,
0.237,0.370862516,,,,,,,,
0.238,0.370496648,,,,,,,,
0.239,0.370135193,,,,,,,,
0.24,0.369778901,,,,,,,,
0.241,0.36942855,,,,,,,,
0.242,0.369084946,,,,,,,,
0.243,0.368748918,,,,,,,,
0.244,0.368421315,,,,,,,,
0.245,0.368103005,,,,,,,,
0.246,0.367794865,,,,,,,,
0.247,0.367497779,,,,,,,,
0.248,0.367212631,,,,,,,,
0.249,0.3669403,,,,,,,,
0.25,0.366681652,,,,,,,,
0.251,0.366437537,,,,,,,,
0.252,0.366208777,,,,,,,,
0.253,0.365996161,,,,,,,,
0.254,0.365800436,,,,,,,,
0.255,0.365622296,,,,,,,,
0.256,0.365462372,,,,,,,,
0.257,0.365321224,,,,,,,,
0.258,0.365199324,,,,,,,,
0.259,0.365097052,,,,,,,,
0.26,0.365014679,,,,,,,,
0.261,0.364952359,,,,,,,,
0.262,0.364910121,,,,,,,,
0.263,0.364887856,,,,,,,,
0.264,0.364885318,,,,,,,,
0.265,0.364902108,,,,,,,,
0.266,0.364937675,,,,,,,,
0.267,0.364991309,,,,,,,,
0.268,0.365062138,,,,,,,,
0.269,0.365149132,,,,,,,,
0.27,0.3652511,,,,,,,,
0.271,0.365366699,,,,,,,,
0.272,0.365494444,,,,,,,,
0.273,0.365632715,,,,,,,,
0.274,0.365779773,,,,,,,,
0.275,0.365933778,,,,,,,,
0.276,0.366092809,,,,,,,,
0.277,0.366254884,,,,,,,,
0.278,0.366417978,,,,,,,,
0.279,0.36658005,,,,,,,,
0.28,0.366739062,,,,,,,,
0.281,0.366893004,,,,,,,,
0.282,0.367039919,,,,,,,,
0.283,0.367177922,,,,,,,,
0.284,0.367305221,,,,,,,,
0.285,0.367420141,,,,,,,,
0.286,0.367521134,,,,,,,,
0.287,0.367606805,,,,,,,,
0.288,0.367675921,,,,,,,,
0.289,0.367727429,,,,,,,,
0.29,0.367760466,,,,,,,,
0.291,0.367774368,,,,,,,,
0.292,0.36776867,,,,,,,,
0.293,0.367743108,,,,,,,,
0.294,0.367697608,,,,,,,,
0.295,0.367632275,,,,,,,,
0.296,0.367547384,,,,,,,,
0.297,0.367443369,,,,,,,,
0.298,0.367320807,,,,,,,,
0.299,0.367180407,,,,,,,,
0.3,0.367022998,,,,,,,,
0.301,0.366849506,,,,,,,,
0.302,0.366660944,,,,,,,,
0.303,0.366458389,,,,,,,,
0.304,0.366242966,,,,,,,,
0.305,0.366015831,,,,,,,,
0.306,0.365778149,,,,,,,,
0.307,0.365531083,,,,,,,,
0.308,0.365275778,,,,,,,,
0.309,0.365013347,,,,,,,,
0.31,0.364744867,,,,,,,,
0.311,0.364471367,,,,,,,,
0.312,0.364193828,,,,,,,,
0.313,0.363913177,,,,,,,,
0.314,0.363630286,,,,,,,,
0.315,0.363345973,,,,,,,,
0.316,0.363061005,,,,,,,,
0.317,0.362776098,,,,,,,,
0.318,0.362491922,,,,,,,,
0.319,0.362209111,,,,,,,,
0.32,0.361928259,,,,,,,,
0.321,0.361649933,,,,,,,,
0.322,0.361374672,,,,,,,,
0.323,0.361102993,,,,,,,,
0.324,0.360835396,,,,,,,,
0.325,0.360572368,,,,,,,,
0.326,0.360314381,,,,,,,,
0.327,0.360061903,,,,,,,,
0.328,0.359815394,,,,,,,,
0.329,0.359575311,,,,,,,,
0.33,0.359342112,,,,,,,,
0.331,0.359116256,,,,,,,,
0.332,0.358898201,,,,,,,,
0.333,0.358688407,,,,,,,,
0.334,0.358487333,,,,,,,,
0.335,0.358295434,,,,,,,,
0.336,0.358113157,,,,,,,,
0.337,0.357940946,,,,,,,,
0.338,0.35777923,,,,,,,,
0.339,0.357628427,,,,,,,,
0.34,0.35748894,,,,,,,,
0.341,0.357361154,,,,,,,,
0.342,0.357245434,,,,,,,,
0.343,0.357142125,,,,,,,,
0.344,0.35705155,,,,,,,,
0.345,0.356974014,,,,,,,,
0.346,0.356909801,,,,,,,,
0.347,0.356859178,,,,,,,,
0.348,0.356822389,,,,,,,,
0.349,0.356799657,,,,,,,,
0.35,0.356791174,,,,,,,,
0.351,0.356797094,,,,,,,,
0.352,0.356817532,,,,,,,,
0.353,0.356852553,,,,,,,,
0.354,0.356902175,,,,,,,,
0.355,0.356966365,,,,,,,,
0.356,0.357045037,,,,,,,,
0.357,0.35713805,,,,,,,,
0.358,0.357245211,,,,,,,,
0.359,0.357366271,,,,,,,,
0.36,0.357500928,,,,,,,,
0.361,0.357648824,,,,,,,,
0.362,0.357809556,,,,,,,,
0.363,0.357982671,,,,,,,,
0.364,0.358167675,,,,,,,,
0.365,0.358364038,,,,,,,,
0.366,0.358571198,,,,,,,,
0.367,0.358788571,,,,,,,,
0.368,0.359015554,,,,,,,,
0.369,0.359251531,,,,,,,,
0.37,0.359495878,,,,,,,,
0.371,0.359747961,,,,,,,,
0.372,0.360007142,,,,,,,,
0.373,0.360272774,,,,,,,,
0.374,0.360544205,,,,,,,,
0.375,0.360820778,,,,,,,,
0.376,0.361101834,,,,,,,,
0.377,0.361386719,,,,,,,,
0.378,0.361674781,,,,,,,,
0.379,0.361965372,,,,,,,,
0.38,0.362257853,,,,,,,,
0.381,0.362551587,,,,,,,,
0.382,0.36284594,,,,,,,,
0.383,0.363140282,,,,,,,,
0.384,0.363433982,,,,,,,,
0.385,0.363726408,,,,,,,,
0.386,0.364016926,,,,,,,,
