     485
 0.0000 0.0010 0.0020 0.0030 0.0040 0.0050 0.0060 0.0070 0.0080 0.0090 0.0100 0.0110 0.0120 0.0130 0.0140 0.0150 0.0160 0.0170 0.0180 0.0190 0.0200 0.0210 0.0220 0.0230 0.0240 0.0250 0.0260 0.0270 0.0280 0.0290 0.0300 0.0310 0.0320 0.0330 0.0340 0.0350 0.0360 0.0370 0.0380 0.0390 0.0400 0.0410 0.0420 0.0430 0.0440 0.0450 0.0460 0.0470 0.0480 0.0490 0.0500 0.0510 0.0520 0.0530 0.0540 0.0550 0.0560 0.0570 0.0580 0.0590 0.0600 0.0610 0.0620 0.0630 0.0640 0.0650 0.0660 0.0670 0.0680 0.0690 0.0700 0.0710 0.0720 0.0730 0.0740 0.0750 0.0760 0.0770 0.0780 0.0790 0.0800 0.0810 0.0820 0.0830 0.0840 0.0850 0.0860 0.0870 0.0880 0.0890 0.0900 0.0910 0.0920 0.0930 0.0940 0.0950 0.0960 0.0970 0.0980 0.0990 0.1000 0.1010 0.1020 0.1030 0.1040 0.1050 0.1060 0.1070 0.1080 0.1090 0.1100 0.1110 0.1120 0.1130 0.1140 0.1150 0.1160 0.1170 0.1180 0.1190 0.1200 0.1210 0.1220 0.1230 0.1240 0.1250 0.1260 0.1270 0.1280 0.1290 0.1300 0.1310 0.1320 0.1330 0.1340 0.1350 0.1360 0.1370 0.1380 0.1390 0.1400 0.1410 0.1420 0.1430 0.1440 0.1450 0.1460 0.1470 0.1480 0.1490 0.1500 0.1510 0.1520 0.1530 0.1540 0.1550 0.1560 0.1570 0.1580 0.1590 0.1600 0.1610 0.1620 0.1630 0.1640 0.1650 0.1660 0.1670 0.1680 0.1690 0.1700 0.1710 0.1720 0.1730 0.1740 0.1750 0.1760 0.1770 0.1780 0.1790 0.1800 0.1810 0.1820 0.1830 0.1840 0.1850 0.1860 0.1870 0.1880 0.1890 0.1900 0.1910 0.1920 0.1930 0.1940 0.1950 0.1960 0.1970 0.1980 0.1990 0.2000 0.2010 0.2020 0.2030 0.2040 0.2050 0.2060 0.2070 0.2080 0.2090 0.2100 0.2110 0.2120 0.2130 0.2140 0.2150 0.2160 0.2170 0.2180 0.2190 0.2200 0.2210 0.2220 0.2230 0.2240 0.2250 0.2260 0.2270 0.2280 0.2290 0.2300 0.2310 0.2320 0.2330 0.2340 0.2350 0.2360 0.2370 0.2380 0.2390 0.2400 0.2410 0.2420 0.2430 0.2440 0.2450 0.2460 0.2470 0.2480 0.2490 0.2500 0.2510 0.2520 0.2530 0.2540 0.2550 0.2560 0.2570 0.2580 0.2590 0.2600 0.2610 0.2620 0.2630 0.2640 0.2650 0.2660 0.2670 0.2680 0.2690 0.2700 0.2710 0.2720 0.2730 0.2740 0.2750 0.2760 0.2770 0.2780 0.2790 0.2800 0.2810 0.2820 0.2830 0.2840 0.2850 0.2860 0.2870 0.2880 0.2890 0.2900 0.2910 0.2920 0.2930 0.2940 0.2950 0.2960 0.2970 0.2980 0.2990 0.3000 0.3010 0.3020 0.3030 0.3040 0.3050 0.3060 0.3070 0.3080 0.3090 0.3100 0.3110 0.3120 0.3130 0.3140 0.3150 0.3160 0.3170 0.3180 0.3190 0.3200 0.3210 0.3220 0.3230 0.3240 0.3250 0.3260 0.3270 0.3280 0.3290 0.3300 0.3310 0.3320 0.3330 0.3340 0.3350 0.3360 0.3370 0.3380 0.3390 0.3400 0.3410 0.3420 0.3430 0.3440 0.3450 0.3460 0.3470 0.3480 0.3490 0.3500 0.3510 0.3520 0.3530 0.3540 0.3550 0.3560 0.3570 0.3580 0.3590 0.3600 0.3610 0.3620 0.3630 0.3640 0.3650 0.3660 0.3670 0.3680 0.3690 0.3700 0.3710 0.3720 0.3730 0.3740 0.3750 0.3760 0.3770 0.3780 0.3790 0.3800 0.3810 0.3820 0.3830 0.3840 0.3850 0.3860 0.3870 0.3880 0.3890 0.3900 0.3910 0.3920 0.3930 0.3940 0.3950 0.3960 0.3970 0.3980 0.3990 0.4000 0.4010 0.4020 0.4030 0.4040 0.4050 0.4060 0.4070 0.4080 0.4090 0.4100 0.4110 0.4120 0.4130 0.4140 0.4150 0.4160 0.4170 0.4180 0.4190 0.4200 0.4210 0.4220 0.4230 0.4240 0.4250 0.4260 0.4270 0.4280 0.4290 0.4300 0.4310 0.4320 0.4330 0.4340 0.4350 0.4360 0.4370 0.4380 0.4390 0.4400 0.4410 0.4420 0.4430 0.4440 0.4450 0.4460 0.4470 0.4480 0.4490 0.4500 0.4510 0.4520 0.4530 0.4540 0.4550 0.4560 0.4570 0.4580 0.4590 0.4600 0.4610 0.4620 0.4630 0.4640 0.4650 0.4660 0.4670 0.4680 0.4690 0.4700 0.4710 0.4720 0.4730 0.4740 0.4750 0.4760 0.4770 0.4780 0.4790 0.4800 0.4810 0.4820 0.4830 0.4840
   0.1605585D+03  -0.7699370D+03  -0.3166606D+04   0.0000000D+00   0.0000000D+00   0.1221914D+10
   0.1597854D+03  -0.7762642D+03  -0.3154387D+04   0.1221914D+05   0.6109570D+07  -0.1016041D+10
   0.1590060D+03  -0.7825169D+03  -0.3091232D+04   0.2649702D+05   0.1029367D+07  -0.4995814D+10
   0.1582204D+03  -0.7886407D+03  -0.3055523D+04  -0.1934365D+05  -0.2394970D+08   0.1149204D+11
   0.1574287D+03  -0.7948482D+03  -0.3142332D+04  -0.2220539D+03   0.3351050D+08  -0.1194252D+11
   0.1566307D+03  -0.8010592D+03  -0.3061360D+04   0.1439472D+05  -0.2620211D+08   0.8509631D+10
   0.1558266D+03  -0.8072010D+03  -0.3090292D+04  -0.5317412D+04   0.1634604D+08  -0.4915354D+10
   0.1550163D+03  -0.8133567D+03  -0.3057322D+04   0.1091322D+05  -0.8230728D+07   0.2802480D+10
   0.1541999D+03  -0.8194575D+03  -0.3045942D+04   0.6015107D+04   0.5781672D+07  -0.1602243D+10
   0.1533774D+03  -0.8255162D+03  -0.3009229D+04   0.1311936D+05  -0.2229543D+07   0.3596845D+10
   0.1525489D+03  -0.8314863D+03  -0.2947280D+04   0.4016964D+05   0.1575468D+08  -0.6801378D+10
   0.1517145D+03  -0.8372313D+03  -0.2800256D+04   0.3517458D+05  -0.1825221D+08   0.4969255D+10
   0.1508745D+03  -0.8427744D+03  -0.2754553D+04   0.1185829D+05   0.6594065D+07   0.2998968D+10
   0.1500290D+03  -0.8482066D+03  -0.2649424D+04   0.6822422D+05   0.2158890D+08  -0.9709631D+10
   0.1491782D+03  -0.8532630D+03  -0.2412315D+04   0.5748353D+05  -0.2695925D+08   0.1181872D+11
   0.1483226D+03  -0.8579639D+03  -0.2283432D+04   0.6783370D+05   0.3213433D+08  -0.1351812D+11
   0.1474624D+03  -0.8622663D+03  -0.2022306D+04   0.6118988D+05  -0.3545624D+08   0.1678477D+11
   0.1465982D+03  -0.8661853D+03  -0.1883627D+04   0.8721260D+05   0.4846760D+08  -0.1848954D+11
   0.1457302D+03  -0.8695895D+03  -0.1516079D+04   0.9618760D+05  -0.4398010D+08   0.1494033D+11
   0.1448592D+03  -0.8724343D+03  -0.1341993D+04   0.6967048D+05   0.3072154D+08  -0.6226182D+10
   0.1439855D+03  -0.8748175D+03  -0.1010914D+04   0.1302948D+06  -0.4093635D+06  -0.1924133D+10
   0.1431098D+03  -0.8764597D+03  -0.6417272D+03   0.1094161D+06  -0.1003003D+08   0.1753187D+10
   0.1422328D+03  -0.8774462D+03  -0.3561273D+03   0.8682781D+05  -0.1264094D+07   0.5037435D+10
   0.1413551D+03  -0.8778779D+03  -0.5285413D+02   0.1321458D+06   0.2392308D+08  -0.8426521D+10
   0.1404773D+03  -0.8775336D+03   0.4028565D+03   0.1435729D+06  -0.1820952D+08   0.2145888D+10
   0.1396003D+03  -0.8763593D+03   0.7457769D+03   0.9219368D+05  -0.7480085D+07   0.8117415D+10
   0.1387248D+03  -0.8745805D+03   0.1058652D+04   0.1434475D+06   0.3310699D+08  -0.1531048D+11
   0.1378514D+03  -0.8719770D+03   0.1534531D+04   0.1227706D+06  -0.4344542D+08   0.1733051D+11
   0.1369811D+03  -0.8686267D+03   0.1815476D+04   0.1222941D+06   0.4320713D+08  -0.1512663D+11
   0.1361144D+03  -0.8645317D+03   0.2290334D+04   0.1438563D+06  -0.3242600D+08   0.8088138D+10
   0.1352523D+03  -0.8596087D+03   0.2608229D+04   0.9503371D+05   0.8014690D+07   0.2558109D+09
   0.1343954D+03  -0.8540738D+03   0.2943976D+04   0.1296506D+06   0.9293745D+07  -0.3556148D+10
   0.1335444D+03  -0.8477775D+03   0.3353129D+04   0.1312641D+06  -0.8486995D+07   0.5320394D+09
   0.1327001D+03  -0.8407087D+03   0.3701319D+04   0.1026365D+06  -0.5826798D+07   0.3092756D+10
   0.1318632D+03  -0.8330060D+03   0.4005196D+04   0.1102569D+06   0.9636981D+07  -0.5053771D+10
   0.1310343D+03  -0.8246516D+03   0.4343250D+04   0.9826708D+05  -0.1563187D+08   0.6700016D+10
   0.1302141D+03  -0.8156993D+03   0.4611261D+04   0.1027398D+06   0.1786821D+08  -0.8596402D+10
   0.1294031D+03  -0.8061401D+03   0.4940725D+04   0.8824857D+05  -0.2511380D+08   0.1016329D+11
   0.1286020D+03  -0.7960435D+03   0.5156421D+04   0.8942624D+05   0.2570264D+08  -0.8163786D+10
   0.1278112D+03  -0.7854004D+03   0.5497278D+04   0.1105989D+06  -0.1511629D+08   0.1737078D+10
   0.1270314D+03  -0.7741259D+03   0.5755748D+04   0.6750457D+05  -0.6430900D+07   0.3202608D+10
   0.1262631D+03  -0.7624216D+03   0.5951702D+04   0.7380705D+05   0.9582140D+07  -0.3626678D+10
