 485   9
    Time           RX            RY        LHipAngles    LKneeAngles   HAT2Angles   LAnkle2Angles     WBCMY        WBCMVy    
  1.81000E-01   0.00000E+00   0.00000E+00   1.96533E+02   1.00083E+02   8.46713E+01   1.35339E+02   1.02379E+00  -3.12002E-01
  1.82000E-01   0.00000E+00   0.00000E+00   1.96259E+02   9.91356E+01   8.46619E+01   1.35133E+02   1.02348E+00  -3.23379E-01
  1.83000E-01   0.00000E+00   0.00000E+00   1.95980E+02   9.81903E+01   8.46524E+01   1.34923E+02   1.02315E+00  -3.34741E-01
  1.84000E-01   0.00000E+00   0.00000E+00   1.95694E+02   9.72467E+01   8.46427E+01   1.34708E+02   1.02281E+00  -3.46085E-01
  1.85000E-01   0.00000E+00   0.00000E+00   1.95402E+02   9.63050E+01   8.46327E+01   1.34490E+02   1.02245E+00  -3.57411E-01
  1.86000E-01   0.00000E+00   0.00000E+00   1.95103E+02   9.53649E+01   8.46223E+01   1.34268E+02   1.02209E+00  -3.68716E-01
  1.87000E-01   0.00000E+00   0.00000E+00   1.94798E+02   9.44266E+01   8.46116E+01   1.34043E+02   1.02172E+00  -3.79998E-01
  1.88000E-01   0.00000E+00   0.00000E+00   1.94485E+02   9.34899E+01   8.46004E+01   1.33815E+02   1.02133E+00  -3.91255E-01
  1.89000E-01   0.00000E+00   0.00000E+00   1.94166E+02   9.25550E+01   8.45887E+01   1.33584E+02   1.02093E+00  -4.02485E-01
  1.90000E-01   0.00000E+00   0.00000E+00   1.93838E+02   9.16217E+01   8.45764E+01   1.33350E+02   1.02052E+00  -4.13685E-01
  1.91000E-01   0.00000E+00   0.00000E+00   1.93503E+02   9.06902E+01   8.45636E+01   1.33114E+02   1.02011E+00  -4.24854E-01
  1.92000E-01   0.00000E+00   0.00000E+00   1.93161E+02   8.97605E+01   8.45501E+01   1.32875E+02   1.01967E+00  -4.35990E-01
  1.93000E-01   0.00000E+00   0.00000E+00   1.92810E+02   8.88326E+01   8.45360E+01   1.32635E+02   1.01923E+00  -4.47093E-01
  1.94000E-01   0.00000E+00   0.00000E+00   1.92451E+02   8.79066E+01   8.45211E+01   1.32392E+02   1.01878E+00  -4.58163E-01
  1.95000E-01   0.00000E+00   0.00000E+00   1.92084E+02   8.69827E+01   8.45056E+01   1.32146E+02   1.01832E+00  -4.69200E-01
  1.96000E-01   0.00000E+00   0.00000E+00   1.91709E+02   8.60609E+01   8.44893E+01   1.31899E+02   1.01784E+00  -4.80205E-01
  1.97000E-01   0.00000E+00   0.00000E+00   1.91326E+02   8.51414E+01   8.44723E+01   1.31651E+02   1.01736E+00  -4.91181E-01
  1.98000E-01   0.00000E+00   0.00000E+00   1.90934E+02   8.42243E+01   8.44545E+01   1.31400E+02   1.01686E+00  -5.02132E-01
  1.99000E-01   0.00000E+00   0.00000E+00   1.90534E+02   8.33098E+01   8.44360E+01   1.31147E+02   1.01635E+00  -5.13062E-01
  2.00000E-01   0.00000E+00   0.00000E+00   1.90125E+02   8.23981E+01   8.44168E+01   1.30893E+02   1.01583E+00  -5.23976E-01
  2.01000E-01   0.00000E+00   0.00000E+00   1.89708E+02   8.14894E+01   8.43968E+01   1.30637E+02   1.01530E+00  -5.34880E-01
  2.02000E-01   0.00000E+00   0.00000E+00   1.89282E+02   8.05839E+01   8.43762E+01   1.30379E+02   1.01476E+00  -5.45783E-01
  2.03000E-01   0.00000E+00   0.00000E+00   1.88848E+02   7.96819E+01   8.43548E+01   1.30120E+02   1.01421E+00  -5.56690E-01
  2.04000E-01   0.00000E+00   0.00000E+00   1.88405E+02   7.87837E+01   8.43327E+01   1.29859E+02   1.01365E+00  -5.67612E-01
  2.05000E-01   0.00000E+00   0.00000E+00   1.87955E+02   7.78895E+01   8.43101E+01   1.29596E+02   1.01308E+00  -5.78557E-01
  2.06000E-01   0.00000E+00   0.00000E+00   1.87496E+02   7.69997E+01   8.42868E+01   1.29332E+02   1.01249E+00  -5.89533E-01
  2.07000E-01   0.00000E+00   0.00000E+00   1.87028E+02   7.61145E+01   8.42630E+01   1.29066E+02   1.01190E+00  -6.00548E-01
  2.08000E-01   0.00000E+00   0.00000E+00   1.86553E+02   7.52342E+01   8.42387E+01   1.28799E+02   1.01129E+00  -6.11609E-01
  2.09000E-01   0.00000E+00   0.00000E+00   1.86070E+02   7.43592E+01   8.42139E+01   1.28530E+02   1.01068E+00  -6.22723E-01
  2.10000E-01   0.00000E+00   0.00000E+00   1.85578E+02   7.34899E+01   8.41886E+01   1.28260E+02   1.01005E+00  -6.33894E-01
  2.11000E-01   0.00000E+00   0.00000E+00   1.85079E+02   7.26265E+01   8.41631E+01   1.27989E+02   1.00941E+00  -6.45125E-01
  2.12000E-01   0.00000E+00   0.00000E+00   1.84573E+02   7.17695E+01   8.41372E+01   1.27717E+02   1.00876E+00  -6.56415E-01
  2.13000E-01   0.00000E+00   0.00000E+00   1.84059E+02   7.09191E+01   8.41110E+01   1.27443E+02   1.00810E+00  -6.67762E-01
  2.14000E-01   0.00000E+00   0.00000E+00   1.83537E+02   7.00757E+01   8.40847E+01   1.27169E+02   1.00743E+00  -6.79159E-01
  2.15000E-01   0.00000E+00   0.00000E+00   1.83008E+02   6.92397E+01   8.40581E+01   1.26894E+02   1.00674E+00  -6.90598E-01
  2.16000E-01   0.00000E+00   0.00000E+00   1.82471E+02   6.84115E+01   8.40315E+01   1.26618E+02   1.00605E+00  -7.02062E-01
  2.17000E-01   0.00000E+00   0.00000E+00   1.81928E+02   6.75914E+01   8.40049E+01   1.26342E+02   1.00534E+00  -7.13535E-01
  2.18000E-01   0.00000E+00   0.00000E+00   1.81377E+02   6.67796E+01   8.39782E+01   1.26065E+02   1.00462E+00  -7.24991E-01
  2.19000E-01   0.00000E+00   0.00000E+00   1.80819E+02   6.59767E+01   8.39515E+01   1.25788E+02   1.00389E+00  -7.36402E-01
  2.20000E-01   0.00000E+00   0.00000E+00   1.80255E+02   6.51829E+01   8.39248E+01   1.25510E+02   1.00315E+00  -7.47732E-01
  2.21000E-01   0.00000E+00   0.00000E+00   1.79683E+02   6.43985E+01   8.38982E+01   1.25233E+02   1.00240E+00  -7.58938E-01
  2.22000E-01   0.00000E+00   0.00000E+00   1.79104E+02   6.36238E+01   8.38717E+01   1.24956E+02   1.00163E+00  -7.69972E-01
  2.23000E-01   0.00000E+00   0.00000E+00   1.78519E+02   6.28592E+01   8.38453E+01   1.24680E+02   1.00086E+00  -7.80778E-01
  2.24000E-01   0.00000E+00   0.00000E+00   1.77927E+02   6.21050E+01   8.38190E+01   1.24404E+02   1.00007E+00  -7.91293E-01
  2.25000E-01   0.00000E+00   0.00000E+00   1.77327E+02   6.13614E+01   8.37927E+01   1.24128E+02   9.99277E-01  -8.01446E-01
  2.26000E-01   0.00000E+00   0.00000E+00   1.76721E+02   6.06288E+01   8.37664E+01   1.23854E+02   9.98470E-01  -8.11161E-01
  2.27000E-01   0.00000E+00   0.00000E+00   1.76108E+02   5.99073E+01   8.37401E+01   1.23581E+02   9.97654E-01  -8.20355E-01
  2.28000E-01   0.00000E+00   0.00000E+00   1.75488E+02   5.91972E+01   8.37137E+01   1.23308E+02   9.96829E-01  -8.28939E-01
  2.29000E-01   0.00000E+00   0.00000E+00   1.74860E+02   5.84988E+01   8.36872E+01   1.23037E+02   9.95995E-01  -8.36818E-01
  2.30000E-01   0.00000E+00   0.00000E+00   1.74225E+02   5.78123E+01   8.36605E+01   1.22768E+02   9.95154E-01  -8.43895E-01
  2.31000E-01   0.00000E+00   0.00000E+00   1.73583E+02   5.71379E+01   8.36335E+01   1.22500E+02   9.94306E-01  -8.50068E-01
  2.32000E-01   0.00000E+00   0.00000E+00   1.72933E+02   5.64758E+01   8.36061E+01   1.22233E+02   9.93452E-01  -8.55234E-01
  2.33000E-01   0.00000E+00   0.00000E+00   1.72274E+02   5.58262E+01   8.35782E+01   1.21969E+02   9.92593E-01  -8.59289E-01
  2.34000E-01   0.00000E+00   0.00000E+00   1.71608E+02   5.51893E+01   8.35497E+01   1.21706E+02   9.91731E-01  -8.62129E-01
  2.35000E-01   0.00000E+00   0.00000E+00   1.70934E+02   5.45651E+01   8.35204E+01   1.21445E+02   9.90866E-01  -8.63653E-01
  2.36000E-01   0.00000E+00   0.00000E+00   1.70251E+02   5.39540E+01   8.34902E+01   1.21186E+02   9.90000E-01  -8.63765E-01
  2.37000E-01   0.00000E+00   0.00000E+00   1.69559E+02   5.33560E+01   8.34590E+01   1.20928E+02   9.89135E-01  -8.62370E-01
  2.38000E-01   0.00000E+00   0.00000E+00   1.68858E+02   5.27713E+01   8.34266E+01   1.20673E+02   9.88272E-01  -8.59382E-01
  2.39000E-01   0.00000E+00   0.00000E+00   1.68147E+02   5.22000E+01   8.33928E+01   1.20420E+02   9.87413E-01  -8.54721E-01
  2.40000E-01   0.00000E+00   0.00000E+00   1.67427E+02   5.16422E+01   8.33575E+01   1.20169E+02   9.86559E-01  -8.48314E-01
  2.41000E-01   0.00000E+00   0.00000E+00   1.66697E+02   5.10982E+01   8.33206E+01   1.19920E+02   9.85712E-01  -8.40097E-01
  2.42000E-01   0.00000E+00   0.00000E+00   1.65957E+02   5.05680E+01   8.32818E+01   1.19673E+02   9.84875E-01  -8.30018E-01
  2.43000E-01   0.00000E+00   0.00000E+00   1.65206E+02   5.00519E+01   8.32410E+01   1.19428E+02   9.84049E-01  -8.18035E-01
  2.44000E-01   0.00000E+00   0.00000E+00   1.64444E+02   4.95501E+01   8.31980E+01   1.19184E+02   9.83236E-01  -8.04122E-01
  2.45000E-01   0.00000E+00   0.00000E+00   1.63672E+02   4.90626E+01   8.31528E+01   1.18943E+02   9.82437E-01  -7.88267E-01
  2.46000E-01   0.00000E+00   0.00000E+00   1.62888E+02   4.85899E+01   8.31052E+01   1.18704E+02   9.81656E-01  -7.70477E-01
  2.47000E-01   0.00000E+00   0.00000E+00   1.62094E+02   4.81320E+01   8.30552E+01   1.18466E+02   9.80894E-01  -7.50778E-01
  2.48000E-01   0.00000E+00   0.00000E+00   1.61288E+02   4.76894E+01   8.30025E+01   1.18231E+02   9.80153E-01  -7.29216E-01
  2.49000E-01   0.00000E+00   0.00000E+00   1.60470E+02   4.72622E+01   8.29473E+01   1.17997E+02   9.79435E-01  -7.05855E-01
  2.50000E-01   0.00000E+00   0.00000E+00   1.59642E+02   4.68509E+01   8.28894E+01   1.17765E+02   9.78741E-01  -6.80780E-01
  2.51000E-01   0.00000E+00   0.00000E+00   1.58803E+02   4.64558E+01   8.28288E+01   1.17536E+02   9.78074E-01  -6.54093E-01
  2.52000E-01   0.00000E+00   0.00000E+00   1.57952E+02   4.60773E+01   8.27657E+01   1.17308E+02   9.77435E-01  -6.25911E-01
  2.53000E-01   0.00000E+00   0.00000E+00   1.57092E+02   4.57158E+01   8.27000E+01   1.17082E+02   9.76825E-01  -5.96361E-01
  2.54000E-01   0.00000E+00   0.00000E+00   1.56221E+02   4.53719E+01   8.26318E+01   1.16859E+02   9.76246E-01  -5.65583E-01
  2.55000E-01   0.00000E+00   0.00000E+00   1.55340E+02   4.50459E+01   8.25614E+01   1.16637E+02   9.75699E-01  -5.33724E-01
  2.56000E-01   0.00000E+00   0.00000E+00   1.54451E+02   4.47385E+01   8.24888E+01   1.16418E+02   9.75184E-01  -5.00934E-01
  2.57000E-01   0.00000E+00   0.00000E+00   1.53554E+02   4.44501E+01   8.24143E+01   1.16201E+02   9.74704E-01  -4.67370E-01
  2.58000E-01   0.00000E+00   0.00000E+00   1.52649E+02   4.41813E+01   8.23381E+01   1.15987E+02   9.74258E-01  -4.33186E-01
  2.59000E-01   0.00000E+00   0.00000E+00   1.51737E+02   4.39327E+01   8.22606E+01   1.15775E+02   9.73846E-01  -3.98539E-01
  2.60000E-01   0.00000E+00   0.00000E+00   1.50820E+02   4.37048E+01   8.21818E+01   1.15565E+02   9.73470E-01  -3.63585E-01
  2.61000E-01   0.00000E+00   0.00000E+00   1.49898E+02   4.34982E+01   8.21023E+01   1.15358E+02   9.73130E-01  -3.28475E-01
  2.62000E-01   0.00000E+00   0.00000E+00   1.48973E+02   4.33134E+01   8.20223E+01   1.15154E+02   9.72825E-01  -2.93359E-01
  2.63000E-01   0.00000E+00   0.00000E+00   1.48045E+02   4.31509E+01   8.19422E+01   1.14953E+02   9.72556E-01  -2.58377E-01
  2.64000E-01   0.00000E+00   0.00000E+00   1.47115E+02   4.30112E+01   8.18623E+01   1.14754E+02   9.72322E-01  -2.23664E-01
  2.65000E-01   0.00000E+00   0.00000E+00   1.46186E+02   4.28947E+01   8.17831E+01   1.14558E+02   9.72122E-01  -1.89347E-01
  2.66000E-01   0.00000E+00   0.00000E+00   1.45257E+02   4.28017E+01   8.17048E+01   1.14365E+02   9.71958E-01  -1.55542E-01
  2.67000E-01   0.00000E+00   0.00000E+00   1.44330E+02   4.27328E+01   8.16280E+01   1.14174E+02   9.71826E-01  -1.22353E-01
  2.68000E-01   0.00000E+00   0.00000E+00   1.43406E+02   4.26881E+01   8.15530E+01   1.13986E+02   9.71728E-01  -8.98735E-02
  2.69000E-01   0.00000E+00   0.00000E+00   1.42487E+02   4.26678E+01   8.14802E+01   1.13801E+02   9.71662E-01  -5.81834E-02
  2.70000E-01   0.00000E+00   0.00000E+00   1.41573E+02   4.26722E+01   8.14101E+01   1.13618E+02   9.71628E-01  -2.73486E-02
  2.71000E-01   0.00000E+00   0.00000E+00   1.40666E+02   4.27014E+01   8.13429E+01   1.13437E+02   9.71624E-01   2.57953E-03
  2.72000E-01   0.00000E+00   0.00000E+00   1.39767E+02   4.27554E+01   8.12792E+01   1.13258E+02   9.71649E-01   3.15650E-02
  2.73000E-01   0.00000E+00   0.00000E+00   1.38877E+02   4.28341E+01   8.12192E+01   1.13081E+02   9.71703E-01   5.95872E-02
  2.74000E-01   0.00000E+00   0.00000E+00   1.37996E+02   4.29377E+01   8.11634E+01   1.12906E+02   9.71785E-01   8.66413E-02
  2.75000E-01   0.00000E+00   0.00000E+00   1.37127E+02   4.30658E+01   8.11120E+01   1.12732E+02   9.71893E-01   1.12737E-01
  2.76000E-01   0.00000E+00   0.00000E+00   1.36270E+02   4.32184E+01   8.10654E+01   1.12559E+02   9.72026E-01   1.37898E-01
  2.77000E-01   0.00000E+00   0.00000E+00   1.35426E+02   4.33951E+01   8.10239E+01   1.12386E+02   9.72184E-01   1.62160E-01
  2.78000E-01   0.00000E+00   0.00000E+00   1.34596E+02   4.35957E+01   8.09877E+01   1.12215E+02   9.72365E-01   1.85570E-01
  2.79000E-01   0.00000E+00   0.00000E+00   1.33780E+02   4.38199E+01   8.09572E+01   1.12043E+02   9.72569E-01   2.08184E-01
  2.80000E-01   0.00000E+00   0.00000E+00   1.32979E+02   4.40672E+01   8.09325E+01   1.11872E+02   9.72795E-01   2.30063E-01
  2.81000E-01   0.00000E+00   0.00000E+00   1.32195E+02   4.43373E+01   8.09138E+01   1.11701E+02   9.73043E-01   2.51272E-01
  2.82000E-01   0.00000E+00   0.00000E+00   1.31427E+02   4.46297E+01   8.09012E+01   1.11529E+02   9.73311E-01   2.71881E-01
  2.83000E-01   0.00000E+00   0.00000E+00   1.30676E+02   4.49440E+01   8.08950E+01   1.11357E+02   9.73599E-01   2.91957E-01
  2.84000E-01   0.00000E+00   0.00000E+00   1.29943E+02   4.52795E+01   8.08952E+01   1.11185E+02   9.73907E-01   3.11565E-01
  2.85000E-01   0.00000E+00   0.00000E+00   1.29228E+02   4.56358E+01   8.09018E+01   1.11012E+02   9.74234E-01   3.30769E-01
  2.86000E-01   0.00000E+00   0.00000E+00   1.28531E+02   4.60123E+01   8.09150E+01   1.10838E+02   9.74580E-01   3.49625E-01
  2.87000E-01   0.00000E+00   0.00000E+00   1.27853E+02   4.64084E+01   8.09346E+01   1.10664E+02   9.74945E-01   3.68183E-01
  2.88000E-01   0.00000E+00   0.00000E+00   1.27194E+02   4.68237E+01   8.09607E+01   1.10489E+02   9.75327E-01   3.86484E-01
  2.89000E-01   0.00000E+00   0.00000E+00   1.26553E+02   4.72574E+01   8.09932E+01   1.10314E+02   9.75728E-01   4.04561E-01
  2.90000E-01   0.00000E+00   0.00000E+00   1.25932E+02   4.77091E+01   8.10320E+01   1.10138E+02   9.76147E-01   4.22436E-01
  2.91000E-01   0.00000E+00   0.00000E+00   1.25329E+02   4.81780E+01   8.10770E+01   1.09962E+02   9.76583E-01   4.40121E-01
  2.92000E-01   0.00000E+00   0.00000E+00   1.24745E+02   4.86637E+01   8.11280E+01   1.09786E+02   9.77037E-01   4.57620E-01
  2.93000E-01   0.00000E+00   0.00000E+00   1.24180E+02   4.91654E+01   8.11849E+01   1.09611E+02   9.77509E-01   4.74925E-01
  2.94000E-01   0.00000E+00   0.00000E+00   1.23633E+02   4.96827E+01   8.12474E+01   1.09435E+02   9.77997E-01   4.92024E-01
  2.95000E-01   0.00000E+00   0.00000E+00   1.23104E+02   5.02148E+01   8.13153E+01   1.09261E+02   9.78503E-01   5.08895E-01
  2.96000E-01   0.00000E+00   0.00000E+00   1.22592E+02   5.07612E+01   8.13884E+01   1.09088E+02   9.79025E-01   5.25511E-01
  2.97000E-01   0.00000E+00   0.00000E+00   1.22098E+02   5.13213E+01   8.14664E+01   1.08916E+02   9.79564E-01   5.41839E-01
  2.98000E-01   0.00000E+00   0.00000E+00   1.21621E+02   5.18944E+01   8.15490E+01   1.08745E+02   9.80119E-01   5.57846E-01
  2.99000E-01   0.00000E+00   0.00000E+00   1.21160E+02   5.24801E+01   8.16358E+01   1.08577E+02   9.80690E-01   5.73492E-01
  3.00000E-01   0.00000E+00   0.00000E+00   1.20715E+02   5.30777E+01   8.17267E+01   1.08411E+02   9.81277E-01   5.88739E-01
  3.01000E-01   0.00000E+00   0.00000E+00   1.20285E+02   5.36867E+01   8.18212E+01   1.08248E+02   9.81878E-01   6.03546E-01
  3.02000E-01   0.00000E+00   0.00000E+00   1.19869E+02   5.43065E+01   8.19189E+01   1.08088E+02   9.82495E-01   6.17872E-01
  3.03000E-01   0.00000E+00   0.00000E+00   1.19467E+02   5.49366E+01   8.20196E+01   1.07931E+02   9.83125E-01   6.31677E-01
  3.04000E-01   0.00000E+00   0.00000E+00   1.19079E+02   5.55764E+01   8.21229E+01   1.07778E+02   9.83769E-01   6.44918E-01
  3.05000E-01   0.00000E+00   0.00000E+00   1.18703E+02   5.62254E+01   8.22284E+01   1.07629E+02   9.84425E-01   6.57555E-01
  3.06000E-01   0.00000E+00   0.00000E+00   1.18338E+02   5.68832E+01   8.23358E+01   1.07484E+02   9.85095E-01   6.69550E-01
  3.07000E-01   0.00000E+00   0.00000E+00   1.17985E+02   5.75493E+01   8.24446E+01   1.07343E+02   9.85775E-01   6.80865E-01
  3.08000E-01   0.00000E+00   0.00000E+00   1.17642E+02   5.82232E+01   8.25546E+01   1.07206E+02   9.86467E-01   6.91462E-01
  3.09000E-01   0.00000E+00   0.00000E+00   1.17310E+02   5.89045E+01   8.26653E+01   1.07074E+02   9.87169E-01   7.01310E-01
  3.10000E-01   0.00000E+00   0.00000E+00   1.16986E+02   5.95929E+01   8.27766E+01   1.06947E+02   9.87880E-01   7.10380E-01
  3.11000E-01   0.00000E+00   0.00000E+00   1.16671E+02   6.02879E+01   8.28880E+01   1.06825E+02   9.88600E-01   7.18648E-01
  3.12000E-01   0.00000E+00   0.00000E+00   1.16364E+02   6.09893E+01   8.29993E+01   1.06708E+02   9.89328E-01   7.26095E-01
  3.13000E-01   0.00000E+00   0.00000E+00   1.16065E+02   6.16967E+01   8.31101E+01   1.06595E+02   9.90062E-01   7.32708E-01
  3.14000E-01   0.00000E+00   0.00000E+00   1.15772E+02   6.24099E+01   8.32202E+01   1.06488E+02   9.90803E-01   7.38481E-01
  3.15000E-01   0.00000E+00   0.00000E+00   1.15487E+02   6.31286E+01   8.33293E+01   1.06386E+02   9.91548E-01   7.43415E-01
  3.16000E-01   0.00000E+00   0.00000E+00   1.15207E+02   6.38526E+01   8.34371E+01   1.06289E+02   9.92299E-01   7.47517E-01
  3.17000E-01   0.00000E+00   0.00000E+00   1.14933E+02   6.45817E+01   8.35435E+01   1.06196E+02   9.93052E-01   7.50798E-01
  3.18000E-01   0.00000E+00   0.00000E+00   1.14665E+02   6.53158E+01   8.36480E+01   1.06109E+02   9.93808E-01   7.53279E-01
  3.19000E-01   0.00000E+00   0.00000E+00   1.14402E+02   6.60546E+01   8.37506E+01   1.06027E+02   9.94567E-01   7.54981E-01
  3.20000E-01   0.00000E+00   0.00000E+00   1.14144E+02   6.67981E+01   8.38509E+01   1.05949E+02   9.95326E-01   7.55933E-01
  3.21000E-01   0.00000E+00   0.00000E+00   1.13890E+02   6.75462E+01   8.39489E+01   1.05877E+02   9.96085E-01   7.56167E-01
  3.22000E-01   0.00000E+00   0.00000E+00   1.13640E+02   6.82988E+01   8.40442E+01   1.05809E+02   9.96845E-01   7.55718E-01
  3.23000E-01   0.00000E+00   0.00000E+00   1.13395E+02   6.90559E+01   8.41367E+01   1.05745E+02   9.97603E-01   7.54623E-01
  3.24000E-01   0.00000E+00   0.00000E+00   1.13154E+02   6.98174E+01   8.42262E+01   1.05687E+02   9.98359E-01   7.52922E-01
  3.25000E-01   0.00000E+00   0.00000E+00   1.12917E+02   7.05834E+01   8.43126E+01   1.05632E+02   9.99114E-01   7.50655E-01
  3.26000E-01   0.00000E+00   0.00000E+00   1.12684E+02   7.13539E+01   8.43956E+01   1.05582E+02   9.99865E-01   7.47864E-01
  3.27000E-01   0.00000E+00   0.00000E+00   1.12454E+02   7.21289E+01   8.44752E+01   1.05536E+02   1.00061E+00   7.44591E-01
  3.28000E-01   0.00000E+00   0.00000E+00   1.12228E+02   7.29085E+01   8.45513E+01   1.05495E+02   1.00136E+00   7.40876E-01
  3.29000E-01   0.00000E+00   0.00000E+00   1.12007E+02   7.36928E+01   8.46237E+01   1.05457E+02   1.00210E+00   7.36761E-01
  3.30000E-01   0.00000E+00   0.00000E+00   1.11789E+02   7.44819E+01   8.46922E+01   1.05423E+02   1.00283E+00   7.32286E-01
  3.31000E-01   0.00000E+00   0.00000E+00   1.11575E+02   7.52759E+01   8.47570E+01   1.05393E+02   1.00357E+00   7.27486E-01
  3.32000E-01   0.00000E+00   0.00000E+00   1.11366E+02   7.60749E+01   8.48177E+01   1.05367E+02   1.00429E+00   7.22399E-01
  3.33000E-01   0.00000E+00   0.00000E+00   1.11161E+02   7.68792E+01   8.48745E+01   1.05344E+02   1.00501E+00   7.17056E-01
  3.34000E-01   0.00000E+00   0.00000E+00   1.10961E+02   7.76888E+01   8.49272E+01   1.05324E+02   1.00573E+00   7.11488E-01
  3.35000E-01   0.00000E+00   0.00000E+00   1.10765E+02   7.85040E+01   8.49759E+01   1.05308E+02   1.00644E+00   7.05721E-01
  3.36000E-01   0.00000E+00   0.00000E+00   1.10575E+02   7.93248E+01   8.50206E+01   1.05295E+02   1.00714E+00   6.99780E-01
  3.37000E-01   0.00000E+00   0.00000E+00   1.10390E+02   8.01516E+01   8.50612E+01   1.05286E+02   1.00784E+00   6.93684E-01
  3.38000E-01   0.00000E+00   0.00000E+00   1.10211E+02   8.09845E+01   8.50979E+01   1.05279E+02   1.00853E+00   6.87450E-01
  3.39000E-01   0.00000E+00   0.00000E+00   1.10038E+02   8.18237E+01   8.51307E+01   1.05275E+02   1.00921E+00   6.81087E-01
  3.40000E-01   0.00000E+00   0.00000E+00   1.09872E+02   8.26694E+01   8.51596E+01   1.05274E+02   1.00989E+00   6.74604E-01
  3.41000E-01   0.00000E+00   0.00000E+00   1.09714E+02   8.35217E+01   8.51847E+01   1.05276E+02   1.01056E+00   6.68003E-01
  3.42000E-01   0.00000E+00   0.00000E+00   1.09562E+02   8.43809E+01   8.52063E+01   1.05280E+02   1.01122E+00   6.61281E-01
  3.43000E-01   0.00000E+00   0.00000E+00   1.09419E+02   8.52471E+01   8.52244E+01   1.05286E+02   1.01188E+00   6.54432E-01
  3.44000E-01   0.00000E+00   0.00000E+00   1.09284E+02   8.61206E+01   8.52391E+01   1.05295E+02   1.01253E+00   6.47446E-01
  3.45000E-01   0.00000E+00   0.00000E+00   1.09158E+02   8.70013E+01   8.52506E+01   1.05306E+02   1.01318E+00   6.40308E-01
  3.46000E-01   0.00000E+00   0.00000E+00   1.09041E+02   8.78896E+01   8.52590E+01   1.05319E+02   1.01381E+00   6.33001E-01
  3.47000E-01   0.00000E+00   0.00000E+00   1.08935E+02   8.87853E+01   8.52646E+01   1.05334E+02   1.01444E+00   6.25505E-01
  3.48000E-01   0.00000E+00   0.00000E+00   1.08838E+02   8.96888E+01   8.52675E+01   1.05350E+02   1.01506E+00   6.17799E-01
  3.49000E-01   0.00000E+00   0.00000E+00   1.08752E+02   9.05999E+01   8.52678E+01   1.05367E+02   1.01568E+00   6.09862E-01
  3.50000E-01   0.00000E+00   0.00000E+00   1.08677E+02   9.15187E+01   8.52657E+01   1.05385E+02   1.01628E+00   6.01674E-01
  3.51000E-01   0.00000E+00   0.00000E+00   1.08614E+02   9.24452E+01   8.52615E+01   1.05404E+02   1.01688E+00   5.93217E-01
  3.52000E-01   0.00000E+00   0.00000E+00   1.08562E+02   9.33793E+01   8.52552E+01   1.05423E+02   1.01747E+00   5.84472E-01
  3.53000E-01   0.00000E+00   0.00000E+00   1.08522E+02   9.43210E+01   8.52471E+01   1.05442E+02   1.01805E+00   5.75427E-01
  3.54000E-01   0.00000E+00   0.00000E+00   1.08495E+02   9.52701E+01   8.52372E+01   1.05461E+02   1.01862E+00   5.66069E-01
  3.55000E-01   0.00000E+00   0.00000E+00   1.08480E+02   9.62265E+01   8.52259E+01   1.05479E+02   1.01918E+00   5.56390E-01
  3.56000E-01   0.00000E+00   0.00000E+00   1.08477E+02   9.71900E+01   8.52131E+01   1.05496E+02   1.01973E+00   5.46386E-01
  3.57000E-01   0.00000E+00   0.00000E+00   1.08487E+02   9.81604E+01   8.51991E+01   1.05511E+02   1.02027E+00   5.36055E-01
  3.58000E-01   0.00000E+00   0.00000E+00   1.08510E+02   9.91374E+01   8.51840E+01   1.05525E+02   1.02080E+00   5.25398E-01
  3.59000E-01   0.00000E+00   0.00000E+00   1.08546E+02   1.00121E+02   8.51680E+01   1.05537E+02   1.02132E+00   5.14418E-01
  3.60000E-01   0.00000E+00   0.00000E+00   1.08595E+02   1.01110E+02   8.51511E+01   1.05546E+02   1.02183E+00   5.03122E-01
  3.61000E-01   0.00000E+00   0.00000E+00   1.08656E+02   1.02105E+02   8.51335E+01   1.05552E+02   1.02233E+00   4.91519E-01
  3.62000E-01   0.00000E+00   0.00000E+00   1.08731E+02   1.03105E+02   8.51153E+01   1.05555E+02   1.02281E+00   4.79621E-01
  3.63000E-01   0.00000E+00   0.00000E+00   1.08817E+02   1.04110E+02   8.50967E+01   1.05554E+02   1.02329E+00   4.67442E-01
  3.64000E-01   0.00000E+00   0.00000E+00   1.08917E+02   1.05120E+02   8.50776E+01   1.05549E+02   1.02375E+00   4.54997E-01
  3.65000E-01   0.00000E+00   0.00000E+00   1.09028E+02   1.06134E+02   8.50583E+01   1.05541E+02   1.02419E+00   4.42307E-01
  3.66000E-01   0.00000E+00   0.00000E+00   1.09152E+02   1.07151E+02   8.50388E+01   1.05528E+02   1.02463E+00   4.29391E-01
  3.67000E-01   0.00000E+00   0.00000E+00   1.09288E+02   1.08172E+02   8.50192E+01   1.05511E+02   1.02505E+00   4.16274E-01
  3.68000E-01   0.00000E+00   0.00000E+00   1.09435E+02   1.09195E+02   8.49995E+01   1.05489E+02   1.02546E+00   4.02981E-01
  3.69000E-01   0.00000E+00   0.00000E+00   1.09594E+02   1.10221E+02   8.49799E+01   1.05463E+02   1.02585E+00   3.89539E-01
