     485
 0.0000 0.0010 0.0020 0.0030 0.0040 0.0050 0.0060 0.0070 0.0080 0.0090 0.0100 0.0110 0.0120 0.0130 0.0140 0.0150 0.0160 0.0170 0.0180 0.0190 0.0200 0.0210 0.0220 0.0230 0.0240 0.0250 0.0260 0.0270 0.0280 0.0290 0.0300 0.0310 0.0320 0.0330 0.0340 0.0350 0.0360 0.0370 0.0380 0.0390 0.0400 0.0410 0.0420 0.0430 0.0440 0.0450 0.0460 0.0470 0.0480 0.0490 0.0500 0.0510 0.0520 0.0530 0.0540 0.0550 0.0560 0.0570 0.0580 0.0590 0.0600 0.0610 0.0620 0.0630 0.0640 0.0650 0.0660 0.0670 0.0680 0.0690 0.0700 0.0710 0.0720 0.0730 0.0740 0.0750 0.0760 0.0770 0.0780 0.0790 0.0800 0.0810 0.0820 0.0830 0.0840 0.0850 0.0860 0.0870 0.0880 0.0890 0.0900 0.0910 0.0920 0.0930 0.0940 0.0950 0.0960 0.0970 0.0980 0.0990 0.1000 0.1010 0.1020 0.1030 0.1040 0.1050 0.1060 0.1070 0.1080 0.1090 0.1100 0.1110 0.1120 0.1130 0.1140 0.1150 0.1160 0.1170 0.1180 0.1190 0.1200 0.1210 0.1220 0.1230 0.1240 0.1250 0.1260 0.1270 0.1280 0.1290 0.1300 0.1310 0.1320 0.1330 0.1340 0.1350 0.1360 0.1370 0.1380 0.1390 0.1400 0.1410 0.1420 0.1430 0.1440 0.1450 0.1460 0.1470 0.1480 0.1490 0.1500 0.1510 0.1520 0.1530 0.1540 0.1550 0.1560 0.1570 0.1580 0.1590 0.1600 0.1610 0.1620 0.1630 0.1640 0.1650 0.1660 0.1670 0.1680 0.1690 0.1700 0.1710 0.1720 0.1730 0.1740 0.1750 0.1760 0.1770 0.1780 0.1790 0.1800 0.1810 0.1820 0.1830 0.1840 0.1850 0.1860 0.1870 0.1880 0.1890 0.1900 0.1910 0.1920 0.1930 0.1940 0.1950 0.1960 0.1970 0.1980 0.1990 0.2000 0.2010 0.2020 0.2030 0.2040 0.2050 0.2060 0.2070 0.2080 0.2090 0.2100 0.2110 0.2120 0.2130 0.2140 0.2150 0.2160 0.2170 0.2180 0.2190 0.2200 0.2210 0.2220 0.2230 0.2240 0.2250 0.2260 0.2270 0.2280 0.2290 0.2300 0.2310 0.2320 0.2330 0.2340 0.2350 0.2360 0.2370 0.2380 0.2390 0.2400 0.2410 0.2420 0.2430 0.2440 0.2450 0.2460 0.2470 0.2480 0.2490 0.2500 0.2510 0.2520 0.2530 0.2540 0.2550 0.2560 0.2570 0.2580 0.2590 0.2600 0.2610 0.2620 0.2630 0.2640 0.2650 0.2660 0.2670 0.2680 0.2690 0.2700 0.2710 0.2720 0.2730 0.2740 0.2750 0.2760 0.2770 0.2780 0.2790 0.2800 0.2810 0.2820 0.2830 0.2840 0.2850 0.2860 0.2870 0.2880 0.2890 0.2900 0.2910 0.2920 0.2930 0.2940 0.2950 0.2960 0.2970 0.2980 0.2990 0.3000 0.3010 0.3020 0.3030 0.3040 0.3050 0.3060 0.3070 0.3080 0.3090 0.3100 0.3110 0.3120 0.3130 0.3140 0.3150 0.3160 0.3170 0.3180 0.3190 0.3200 0.3210 0.3220 0.3230 0.3240 0.3250 0.3260 0.3270 0.3280 0.3290 0.3300 0.3310 0.3320 0.3330 0.3340 0.3350 0.3360 0.3370 0.3380 0.3390 0.3400 0.3410 0.3420 0.3430 0.3440 0.3450 0.3460 0.3470 0.3480 0.3490 0.3500 0.3510 0.3520 0.3530 0.3540 0.3550 0.3560 0.3570 0.3580 0.3590 0.3600 0.3610 0.3620 0.3630 0.3640 0.3650 0.3660 0.3670 0.3680 0.3690 0.3700 0.3710 0.3720 0.3730 0.3740 0.3750 0.3760 0.3770 0.3780 0.3790 0.3800 0.3810 0.3820 0.3830 0.3840 0.3850 0.3860 0.3870 0.3880 0.3890 0.3900 0.3910 0.3920 0.3930 0.3940 0.3950 0.3960 0.3970 0.3980 0.3990 0.4000 0.4010 0.4020 0.4030 0.4040 0.4050 0.4060 0.4070 0.4080 0.4090 0.4100 0.4110 0.4120 0.4130 0.4140 0.4150 0.4160 0.4170 0.4180 0.4190 0.4200 0.4210 0.4220 0.4230 0.4240 0.4250 0.4260 0.4270 0.4280 0.4290 0.4300 0.4310 0.4320 0.4330 0.4340 0.4350 0.4360 0.4370 0.4380 0.4390 0.4400 0.4410 0.4420 0.4430 0.4440 0.4450 0.4460 0.4470 0.4480 0.4490 0.4500 0.4510 0.4520 0.4530 0.4540 0.4550 0.4560 0.4570 0.4580 0.4590 0.4600 0.4610 0.4620 0.4630 0.4640 0.4650 0.4660 0.4670 0.4680 0.4690 0.4700 0.4710 0.4720 0.4730 0.4740 0.4750 0.4760 0.4770 0.4780 0.4790 0.4800 0.4810 0.4820 0.4830 0.4840
   0.1586403D+03  -0.7701312D+03  -0.2885356D+04   0.0000000D+00   0.0000000D+00  -0.4040243D+08
   0.1578673D+03  -0.7759021D+03  -0.2885760D+04  -0.4040243D+03  -0.2020121D+06  -0.4253003D+08
   0.1570885D+03  -0.7816759D+03  -0.2888609D+04  -0.1637373D+04  -0.4146623D+06  -0.1999551D+08
   0.1563039D+03  -0.7874598D+03  -0.2896209D+04  -0.3495977D+04  -0.5146398D+06   0.5187752D+07
   0.1555136D+03  -0.7932647D+03  -0.2909733D+04  -0.5502659D+04  -0.4887011D+06   0.3354052D+08
   0.1547174D+03  -0.7991025D+03  -0.2928838D+04  -0.7122058D+04  -0.3209985D+06   0.5552858D+08
   0.1539153D+03  -0.8049825D+03  -0.2951575D+04  -0.7850767D+04  -0.4335558D+05   0.6653619D+08
   0.1531074D+03  -0.8109090D+03  -0.2974722D+04  -0.7358827D+04   0.2893254D+06   0.7422574D+08
   0.1522935D+03  -0.8168790D+03  -0.2994320D+04  -0.5459268D+04   0.6604541D+06   0.7472880D+08
   0.1514736D+03  -0.8228810D+03  -0.3005988D+04  -0.2070164D+04   0.1034098D+07   0.6904942D+08
   0.1506477D+03  -0.8288947D+03  -0.3005303D+04   0.2756723D+04   0.1379345D+07   0.5640267D+08
   0.1498158D+03  -0.8348913D+03  -0.2988193D+04   0.8838130D+04   0.1661358D+07   0.4408392D+08
   0.1489780D+03  -0.8408343D+03  -0.2951270D+04   0.1592440D+05   0.1881778D+07   0.3422497D+08
   0.1481342D+03  -0.8466814D+03  -0.2891864D+04   0.2379377D+05   0.2052903D+07   0.1900418D+08
   0.1472847D+03  -0.8523854D+03  -0.2807975D+04   0.3219542D+05   0.2147924D+07   0.7951632D+07
   0.1464295D+03  -0.8578961D+03  -0.2698422D+04   0.4086663D+05   0.2187682D+07   0.1437249D+06
   0.1455689D+03  -0.8631616D+03  -0.2562694D+04   0.4961880D+05   0.2188401D+07  -0.3823776D+07
   0.1447033D+03  -0.8681294D+03  -0.2400746D+04   0.5833416D+05   0.2169282D+07  -0.5614825D+07
   0.1438328D+03  -0.8727473D+03  -0.2212784D+04   0.6695514D+05   0.2141208D+07  -0.5004118D+07
   0.1429579D+03  -0.8769634D+03  -0.1999121D+04   0.7546993D+05   0.2116187D+07  -0.1159465D+08
   0.1420790D+03  -0.8807268D+03  -0.1760130D+04   0.8381873D+05   0.2058214D+07  -0.1699486D+08
   0.1411966D+03  -0.8839875D+03  -0.1496494D+04   0.9188164D+05   0.1973240D+07  -0.2248338D+08
   0.1403112D+03  -0.8866971D+03  -0.1209235D+04   0.9954976D+05   0.1860823D+07  -0.2719307D+08
   0.1394234D+03  -0.8888096D+03  -0.8996927D+03   0.1067211D+06   0.1724857D+07  -0.3229201D+08
   0.1385338D+03  -0.8902821D+03  -0.5695031D+03   0.1132976D+06   0.1563397D+07  -0.3745882D+08
   0.1376431D+03  -0.8910751D+03  -0.2206044D+03   0.1191766D+06   0.1376103D+07  -0.3761697D+08
   0.1367519D+03  -0.8911535D+03   0.1448059D+03   0.1243049D+06   0.1188018D+07  -0.4372914D+08
   0.1358610D+03  -0.8904864D+03   0.5244114D+03   0.1286197D+06   0.9693725D+06  -0.4059467D+08
   0.1349712D+03  -0.8890481D+03   0.9156806D+03   0.1320912D+06   0.7663992D+06  -0.4002966D+08
   0.1340832D+03  -0.8868176D+03   0.1316152D+04   0.1347565D+06   0.5662508D+06  -0.3942960D+08
   0.1331978D+03  -0.8837789D+03   0.1723425D+04   0.1366272D+06   0.3691029D+06  -0.3614695D+08
   0.1323159D+03  -0.8799209D+03   0.2135160D+04   0.1377421D+06   0.1883681D+06  -0.3433130D+08
   0.1314383D+03  -0.8752368D+03   0.2549173D+04   0.1381523D+06   0.1671162D+05  -0.2838494D+08
   0.1305657D+03  -0.8697240D+03   0.2963446D+04   0.1379353D+06  -0.1252131D+06  -0.2635345D+08
   0.1296991D+03  -0.8633840D+03   0.3376238D+04   0.1371709D+06  -0.2569803D+06  -0.1820942D+08
   0.1288392D+03  -0.8562211D+03   0.3786026D+04   0.1359609D+06  -0.3480274D+06  -0.1567358D+08
   0.1279869D+03  -0.8482426D+03   0.4191664D+04   0.1344121D+06  -0.4263954D+06  -0.1309587D+08
   0.1271430D+03  -0.8394578D+03   0.4592211D+04   0.1325755D+06  -0.4918747D+06  -0.1186364D+08
   0.1263083D+03  -0.8298777D+03   0.4986868D+04   0.1304894D+06  -0.5511929D+06  -0.1328812D+08
   0.1254835D+03  -0.8195148D+03   0.5374896D+04   0.1281517D+06  -0.6176336D+06  -0.1161852D+08
   0.1246695D+03  -0.8083831D+03   0.5755529D+04   0.1255650D+06  -0.6757262D+06  -0.1092791D+08
