     485
 0.0000 0.0010 0.0020 0.0030 0.0040 0.0050 0.0060 0.0070 0.0080 0.0090 0.0100 0.0110 0.0120 0.0130 0.0140 0.0150 0.0160 0.0170 0.0180 0.0190 0.0200 0.0210 0.0220 0.0230 0.0240 0.0250 0.0260 0.0270 0.0280 0.0290 0.0300 0.0310 0.0320 0.0330 0.0340 0.0350 0.0360 0.0370 0.0380 0.0390 0.0400 0.0410 0.0420 0.0430 0.0440 0.0450 0.0460 0.0470 0.0480 0.0490 0.0500 0.0510 0.0520 0.0530 0.0540 0.0550 0.0560 0.0570 0.0580 0.0590 0.0600 0.0610 0.0620 0.0630 0.0640 0.0650 0.0660 0.0670 0.0680 0.0690 0.0700 0.0710 0.0720 0.0730 0.0740 0.0750 0.0760 0.0770 0.0780 0.0790 0.0800 0.0810 0.0820 0.0830 0.0840 0.0850 0.0860 0.0870 0.0880 0.0890 0.0900 0.0910 0.0920 0.0930 0.0940 0.0950 0.0960 0.0970 0.0980 0.0990 0.1000 0.1010 0.1020 0.1030 0.1040 0.1050 0.1060 0.1070 0.1080 0.1090 0.1100 0.1110 0.1120 0.1130 0.1140 0.1150 0.1160 0.1170 0.1180 0.1190 0.1200 0.1210 0.1220 0.1230 0.1240 0.1250 0.1260 0.1270 0.1280 0.1290 0.1300 0.1310 0.1320 0.1330 0.1340 0.1350 0.1360 0.1370 0.1380 0.1390 0.1400 0.1410 0.1420 0.1430 0.1440 0.1450 0.1460 0.1470 0.1480 0.1490 0.1500 0.1510 0.1520 0.1530 0.1540 0.1550 0.1560 0.1570 0.1580 0.1590 0.1600 0.1610 0.1620 0.1630 0.1640 0.1650 0.1660 0.1670 0.1680 0.1690 0.1700 0.1710 0.1720 0.1730 0.1740 0.1750 0.1760 0.1770 0.1780 0.1790 0.1800 0.1810 0.1820 0.1830 0.1840 0.1850 0.1860 0.1870 0.1880 0.1890 0.1900 0.1910 0.1920 0.1930 0.1940 0.1950 0.1960 0.1970 0.1980 0.1990 0.2000 0.2010 0.2020 0.2030 0.2040 0.2050 0.2060 0.2070 0.2080 0.2090 0.2100 0.2110 0.2120 0.2130 0.2140 0.2150 0.2160 0.2170 0.2180 0.2190 0.2200 0.2210 0.2220 0.2230 0.2240 0.2250 0.2260 0.2270 0.2280 0.2290 0.2300 0.2310 0.2320 0.2330 0.2340 0.2350 0.2360 0.2370 0.2380 0.2390 0.2400 0.2410 0.2420 0.2430 0.2440 0.2450 0.2460 0.2470 0.2480 0.2490 0.2500 0.2510 0.2520 0.2530 0.2540 0.2550 0.2560 0.2570 0.2580 0.2590 0.2600 0.2610 0.2620 0.2630 0.2640 0.2650 0.2660 0.2670 0.2680 0.2690 0.2700 0.2710 0.2720 0.2730 0.2740 0.2750 0.2760 0.2770 0.2780 0.2790 0.2800 0.2810 0.2820 0.2830 0.2840 0.2850 0.2860 0.2870 0.2880 0.2890 0.2900 0.2910 0.2920 0.2930 0.2940 0.2950 0.2960 0.2970 0.2980 0.2990 0.3000 0.3010 0.3020 0.3030 0.3040 0.3050 0.3060 0.3070 0.3080 0.3090 0.3100 0.3110 0.3120 0.3130 0.3140 0.3150 0.3160 0.3170 0.3180 0.3190 0.3200 0.3210 0.3220 0.3230 0.3240 0.3250 0.3260 0.3270 0.3280 0.3290 0.3300 0.3310 0.3320 0.3330 0.3340 0.3350 0.3360 0.3370 0.3380 0.3390 0.3400 0.3410 0.3420 0.3430 0.3440 0.3450 0.3460 0.3470 0.3480 0.3490 0.3500 0.3510 0.3520 0.3530 0.3540 0.3550 0.3560 0.3570 0.3580 0.3590 0.3600 0.3610 0.3620 0.3630 0.3640 0.3650 0.3660 0.3670 0.3680 0.3690 0.3700 0.3710 0.3720 0.3730 0.3740 0.3750 0.3760 0.3770 0.3780 0.3790 0.3800 0.3810 0.3820 0.3830 0.3840 0.3850 0.3860 0.3870 0.3880 0.3890 0.3900 0.3910 0.3920 0.3930 0.3940 0.3950 0.3960 0.3970 0.3980 0.3990 0.4000 0.4010 0.4020 0.4030 0.4040 0.4050 0.4060 0.4070 0.4080 0.4090 0.4100 0.4110 0.4120 0.4130 0.4140 0.4150 0.4160 0.4170 0.4180 0.4190 0.4200 0.4210 0.4220 0.4230 0.4240 0.4250 0.4260 0.4270 0.4280 0.4290 0.4300 0.4310 0.4320 0.4330 0.4340 0.4350 0.4360 0.4370 0.4380 0.4390 0.4400 0.4410 0.4420 0.4430 0.4440 0.4450 0.4460 0.4470 0.4480 0.4490 0.4500 0.4510 0.4520 0.4530 0.4540 0.4550 0.4560 0.4570 0.4580 0.4590 0.4600 0.4610 0.4620 0.4630 0.4640 0.4650 0.4660 0.4670 0.4680 0.4690 0.4700 0.4710 0.4720 0.4730 0.4740 0.4750 0.4760 0.4770 0.4780 0.4790 0.4800 0.4810 0.4820 0.4830 0.4840
   0.1624651D+03  -0.7683929D+03  -0.3412182D+04   0.0000000D+00   0.0000000D+00   0.1326978D+10
   0.1616933D+03  -0.7752106D+03  -0.3398912D+04   0.1326978D+05   0.6634892D+07  -0.3197776D+10
   0.1609147D+03  -0.7819581D+03  -0.3351271D+04   0.7831598D+04  -0.9353986D+07   0.3433876D+10
   0.1601294D+03  -0.7886574D+03  -0.3349561D+04   0.4754412D+04   0.7815393D+07  -0.1543510D+10
   0.1593374D+03  -0.7953187D+03  -0.3303841D+04   0.2058088D+05   0.9784164D+05  -0.1725311D+09
   0.1585388D+03  -0.8018651D+03  -0.3243236D+04   0.1924694D+05  -0.7648141D+06  -0.1976212D+10
   0.1577337D+03  -0.8083068D+03  -0.3209847D+04  -0.3574440D+04  -0.1064587D+08   0.8920736D+10
   0.1569222D+03  -0.8147352D+03  -0.3195238D+04   0.4304942D+05   0.3395780D+08  -0.1433895D+11
   0.1561043D+03  -0.8209324D+03  -0.3005732D+04   0.3549116D+05  -0.3773694D+08   0.1262181D+11
   0.1552804D+03  -0.8269252D+03  -0.2999462D+04   0.1076154D+05   0.2537213D+08  -0.3602314D+10
   0.1544505D+03  -0.8328084D+03  -0.2850968D+04   0.7622693D+05   0.7360561D+07  -0.7576787D+10
   0.1536149D+03  -0.8382901D+03  -0.2653892D+04   0.2990130D+05  -0.3052337D+08   0.1441970D+11
   0.1527740D+03  -0.8435581D+03  -0.2603131D+04   0.5200481D+05   0.4157513D+08  -0.1054868D+11
   0.1519279D+03  -0.8484948D+03  -0.2303153D+04   0.1128185D+06  -0.1116828D+08  -0.1625135D+10
   0.1510772D+03  -0.8528155D+03  -0.2047958D+04   0.5189403D+05  -0.1929396D+08   0.1048235D+11
   0.1502224D+03  -0.8567805D+03  -0.1903216D+04   0.7954168D+05   0.3311778D+08  -0.9105453D+10
   0.1493638D+03  -0.8602613D+03  -0.1556939D+04   0.1209583D+06  -0.1240949D+08   0.2240161D+10
   0.1485021D+03  -0.8630508D+03  -0.1246120D+04   0.9372194D+05  -0.1208681D+07   0.1923616D+10
   0.1476379D+03  -0.8652571D+03  -0.9529697D+03   0.1081234D+06   0.8409398D+07  -0.2226373D+10
   0.1467718D+03  -0.8668161D+03  -0.6004069D+03   0.1194972D+06  -0.2722469D+07   0.2703052D+09
   0.1459045D+03  -0.8676680D+03  -0.2555469D+03   0.1113104D+06  -0.1370943D+07   0.3554948D+10
   0.1450367D+03  -0.8678329D+03   0.1057081D+03   0.1413761D+06   0.1640379D+08  -0.8804075D+10
   0.1441691D+03  -0.8671757D+03   0.5402185D+03   0.1189505D+06  -0.2761658D+08   0.1281757D+11
   0.1433026D+03  -0.8657848D+03   0.8595463D+03   0.1366599D+06   0.3647126D+08  -0.1439092D+11
   0.1424378D+03  -0.8635818D+03   0.1344444D+04   0.1386357D+06  -0.3548333D+08   0.1052747D+11
   0.1415757D+03  -0.8605663D+03   0.1652726D+04   0.1019771D+06   0.1715400D+08  -0.1444242D+10
   0.1407169D+03  -0.8568935D+03   0.2047139D+04   0.1561507D+06   0.9932796D+07  -0.7029541D+10
   0.1398622D+03  -0.8523262D+03   0.2504893D+04   0.1255865D+06  -0.2521491D+08   0.7100041D+10
   0.1390125D+03  -0.8470050D+03   0.2801363D+04   0.9572724D+05   0.1028530D+08  -0.3486107D+09
   0.1381684D+03  -0.8410757D+03   0.3146770D+04   0.1333823D+06   0.8542244D+07  -0.4695247D+10
   0.1373306D+03  -0.8343713D+03   0.3551218D+04   0.1205988D+06  -0.1493399D+08   0.3837739D+10
   0.1364999D+03  -0.8269477D+03   0.3861788D+04   0.9924025D+05   0.4254703D+07  -0.4181075D+10
   0.1356769D+03  -0.8189303D+03   0.4143226D+04   0.7444831D+05  -0.1665067D+08   0.8728597D+10
   0.1348622D+03  -0.8104434D+03   0.4353953D+04   0.9513159D+05   0.2699231D+08  -0.1028774D+11
   0.1340562D+03  -0.8013936D+03   0.4698424D+04   0.1002234D+06  -0.2444639D+08   0.5540385D+10
   0.1332596D+03  -0.7917661D+03   0.4907820D+04   0.5784176D+05   0.3255541D+07  -0.1871577D+09
   0.1324728D+03  -0.7817649D+03   0.5099007D+04   0.6899234D+05   0.2319752D+07  -0.1892253D+10
   0.1316962D+03  -0.7713601D+03   0.5300980D+04   0.5934882D+05  -0.7141511D+07   0.1903009D+10
   0.1309302D+03  -0.7605991D+03   0.5455208D+04   0.4981287D+05   0.2373536D+07  -0.2081025D+10
   0.1301751D+03  -0.7495402D+03   0.5598077D+04   0.3849677D+05  -0.8031589D+07   0.3564594D+10
   0.1294312D+03  -0.7382428D+03   0.5701024D+04   0.4201635D+05   0.9791382D+07  -0.3372115D+10
   0.1286987D+03  -0.7266924D+03   0.5852100D+04   0.4746073D+05  -0.7069192D+07  -0.7220023D+07
