     485
 0.0000 0.0010 0.0020 0.0030 0.0040 0.0050 0.0060 0.0070 0.0080 0.0090 0.0100 0.0110 0.0120 0.0130 0.0140 0.0150 0.0160 0.0170 0.0180 0.0190 0.0200 0.0210 0.0220 0.0230 0.0240 0.0250 0.0260 0.0270 0.0280 0.0290 0.0300 0.0310 0.0320 0.0330 0.0340 0.0350 0.0360 0.0370 0.0380 0.0390 0.0400 0.0410 0.0420 0.0430 0.0440 0.0450 0.0460 0.0470 0.0480 0.0490 0.0500 0.0510 0.0520 0.0530 0.0540 0.0550 0.0560 0.0570 0.0580 0.0590 0.0600 0.0610 0.0620 0.0630 0.0640 0.0650 0.0660 0.0670 0.0680 0.0690 0.0700 0.0710 0.0720 0.0730 0.0740 0.0750 0.0760 0.0770 0.0780 0.0790 0.0800 0.0810 0.0820 0.0830 0.0840 0.0850 0.0860 0.0870 0.0880 0.0890 0.0900 0.0910 0.0920 0.0930 0.0940 0.0950 0.0960 0.0970 0.0980 0.0990 0.1000 0.1010 0.1020 0.1030 0.1040 0.1050 0.1060 0.1070 0.1080 0.1090 0.1100 0.1110 0.1120 0.1130 0.1140 0.1150 0.1160 0.1170 0.1180 0.1190 0.1200 0.1210 0.1220 0.1230 0.1240 0.1250 0.1260 0.1270 0.1280 0.1290 0.1300 0.1310 0.1320 0.1330 0.1340 0.1350 0.1360 0.1370 0.1380 0.1390 0.1400 0.1410 0.1420 0.1430 0.1440 0.1450 0.1460 0.1470 0.1480 0.1490 0.1500 0.1510 0.1520 0.1530 0.1540 0.1550 0.1560 0.1570 0.1580 0.1590 0.1600 0.1610 0.1620 0.1630 0.1640 0.1650 0.1660 0.1670 0.1680 0.1690 0.1700 0.1710 0.1720 0.1730 0.1740 0.1750 0.1760 0.1770 0.1780 0.1790 0.1800 0.1810 0.1820 0.1830 0.1840 0.1850 0.1860 0.1870 0.1880 0.1890 0.1900 0.1910 0.1920 0.1930 0.1940 0.1950 0.1960 0.1970 0.1980 0.1990 0.2000 0.2010 0.2020 0.2030 0.2040 0.2050 0.2060 0.2070 0.2080 0.2090 0.2100 0.2110 0.2120 0.2130 0.2140 0.2150 0.2160 0.2170 0.2180 0.2190 0.2200 0.2210 0.2220 0.2230 0.2240 0.2250 0.2260 0.2270 0.2280 0.2290 0.2300 0.2310 0.2320 0.2330 0.2340 0.2350 0.2360 0.2370 0.2380 0.2390 0.2400 0.2410 0.2420 0.2430 0.2440 0.2450 0.2460 0.2470 0.2480 0.2490 0.2500 0.2510 0.2520 0.2530 0.2540 0.2550 0.2560 0.2570 0.2580 0.2590 0.2600 0.2610 0.2620 0.2630 0.2640 0.2650 0.2660 0.2670 0.2680 0.2690 0.2700 0.2710 0.2720 0.2730 0.2740 0.2750 0.2760 0.2770 0.2780 0.2790 0.2800 0.2810 0.2820 0.2830 0.2840 0.2850 0.2860 0.2870 0.2880 0.2890 0.2900 0.2910 0.2920 0.2930 0.2940 0.2950 0.2960 0.2970 0.2980 0.2990 0.3000 0.3010 0.3020 0.3030 0.3040 0.3050 0.3060 0.3070 0.3080 0.3090 0.3100 0.3110 0.3120 0.3130 0.3140 0.3150 0.3160 0.3170 0.3180 0.3190 0.3200 0.3210 0.3220 0.3230 0.3240 0.3250 0.3260 0.3270 0.3280 0.3290 0.3300 0.3310 0.3320 0.3330 0.3340 0.3350 0.3360 0.3370 0.3380 0.3390 0.3400 0.3410 0.3420 0.3430 0.3440 0.3450 0.3460 0.3470 0.3480 0.3490 0.3500 0.3510 0.3520 0.3530 0.3540 0.3550 0.3560 0.3570 0.3580 0.3590 0.3600 0.3610 0.3620 0.3630 0.3640 0.3650 0.3660 0.3670 0.3680 0.3690 0.3700 0.3710 0.3720 0.3730 0.3740 0.3750 0.3760 0.3770 0.3780 0.3790 0.3800 0.3810 0.3820 0.3830 0.3840 0.3850 0.3860 0.3870 0.3880 0.3890 0.3900 0.3910 0.3920 0.3930 0.3940 0.3950 0.3960 0.3970 0.3980 0.3990 0.4000 0.4010 0.4020 0.4030 0.4040 0.4050 0.4060 0.4070 0.4080 0.4090 0.4100 0.4110 0.4120 0.4130 0.4140 0.4150 0.4160 0.4170 0.4180 0.4190 0.4200 0.4210 0.4220 0.4230 0.4240 0.4250 0.4260 0.4270 0.4280 0.4290 0.4300 0.4310 0.4320 0.4330 0.4340 0.4350 0.4360 0.4370 0.4380 0.4390 0.4400 0.4410 0.4420 0.4430 0.4440 0.4450 0.4460 0.4470 0.4480 0.4490 0.4500 0.4510 0.4520 0.4530 0.4540 0.4550 0.4560 0.4570 0.4580 0.4590 0.4600 0.4610 0.4620 0.4630 0.4640 0.4650 0.4660 0.4670 0.4680 0.4690 0.4700 0.4710 0.4720 0.4730 0.4740 0.4750 0.4760 0.4770 0.4780 0.4790 0.4800 0.4810 0.4820 0.4830 0.4840
  -0.1931685D-01   0.3870207D+01   0.1408427D+01   0.0000000D+00   0.0000000D+00  -0.1305138D+07
  -0.1544523D-01   0.3873017D+01   0.1395375D+01  -0.1305138D+02  -0.6525691D+04  -0.5682363D+06
  -0.1157084D-01   0.3875740D+01   0.1311385D+01  -0.4483651D+02  -0.9366873D+04   0.3548740D+06
  -0.7693844D-02   0.3878192D+01   0.1124223D+01  -0.7875526D+02  -0.7592503D+04   0.6686642D+06
  -0.3814613D-02   0.3880178D+01   0.8490885D+00  -0.1024386D+03  -0.4249182D+04   0.6421242D+06
   0.6630747D-04   0.3881555D+01   0.5226988D+00  -0.1130141D+03  -0.1038561D+04   0.2544155D+06
   0.3948271D-02   0.3882258D+01   0.1799692D+00  -0.1146242D+03   0.2335165D+03  -0.5247452D+04
   0.7830595D-02   0.3882275D+01  -0.1625548D+00  -0.1137426D+03   0.2072793D+03  -0.2171225D+06
   0.1171259D-01   0.3881609D+01  -0.5047102D+00  -0.1150847D+03  -0.8783333D+03  -0.2299883D+06
   0.1559358D-01   0.3880249D+01  -0.8575343D+00  -0.1208979D+03  -0.2028275D+04  -0.2677575D+06
   0.1947285D-01   0.3878162D+01  -0.1235075D+01  -0.1316886D+03  -0.3367062D+04  -0.1676414D+06
   0.2334964D-01   0.3875282D+01  -0.1652020D+01  -0.1468333D+03  -0.4205269D+04  -0.8426762D+05
   0.2722312D-01   0.3871521D+01  -0.2118594D+01  -0.1644970D+03  -0.4626607D+04  -0.4254081D+05
   0.3109235D-01   0.3866771D+01  -0.2640270D+01  -0.1834289D+03  -0.4839311D+04   0.6547878D+05
   0.3495630D-01   0.3860921D+01  -0.3218938D+01  -0.2021313D+03  -0.4511918D+04   0.5832687D+05
   0.3881379D-01   0.3853859D+01  -0.3851820D+01  -0.2195957D+03  -0.4220283D+04   0.4292184D+05
   0.4266358D-01   0.3845480D+01  -0.4535500D+01  -0.2360476D+03  -0.4005674D+04  -0.5095442D+04
   0.4650428D-01   0.3835685D+01  -0.5267728D+01  -0.2521213D+03  -0.4031151D+04  -0.4355412D+05
   0.5033444D-01   0.3824377D+01  -0.6048714D+01  -0.2686814D+03  -0.4248922D+04   0.4121159D+05
   0.5415250D-01   0.3811457D+01  -0.6879840D+01  -0.2852650D+03  -0.4042864D+04   0.3606032D+05
   0.5795679D-01   0.3796825D+01  -0.7759531D+01  -0.3010759D+03  -0.3862562D+04   0.5895593D+04
   0.6174555D-01   0.3780388D+01  -0.8685875D+01  -0.3164672D+03  -0.3833084D+04   0.9809022D+05
   0.6551693D-01   0.3762052D+01  -0.9657294D+01  -0.3308186D+03  -0.3342633D+04   0.1529012D+06
   0.6926899D-01   0.3741732D+01  -0.1066828D+02  -0.3426601D+03  -0.2578127D+04   0.1275973D+06
   0.7299971D-01   0.3719358D+01  -0.1171045D+02  -0.3516966D+03  -0.1940140D+04   0.1395107D+06
   0.7670700D-01   0.3694875D+01  -0.1277579D+02  -0.3580621D+03  -0.1242587D+04   0.1387627D+06
   0.8038874D-01   0.3668245D+01  -0.1385604D+02  -0.3616448D+03  -0.5487732D+03   0.2178716D+06
   0.8404277D-01   0.3639446D+01  -0.1494209D+02  -0.3616612D+03   0.5405846D+03   0.1490813D+06
   0.8766691D-01   0.3608480D+01  -0.1602234D+02  -0.3580080D+03   0.1285991D+04   0.1676738D+06
   0.9125901D-01   0.3575367D+01  -0.1708697D+02  -0.3511873D+03   0.2124360D+04   0.1888996D+06
   0.9481694D-01   0.3540149D+01  -0.1812590D+02  -0.3408009D+03   0.3068858D+04   0.7246161D+05
   0.9833863D-01   0.3502888D+01  -0.1912916D+02  -0.3278009D+03   0.3431166D+04  -0.7243389D+05
   0.1018221D+00   0.3463660D+01  -0.2009270D+02  -0.3148005D+03   0.3068997D+04   0.5305001D+05
   0.1052653D+00   0.3422542D+01  -0.2101816D+02  -0.3019940D+03   0.3334247D+04   0.6923031D+06
   0.1086665D+00   0.3379617D+01  -0.2189721D+02  -0.2817340D+03   0.6795762D+04  -0.2268767D+06
   0.1120240D+00   0.3335003D+01  -0.2270391D+02  -0.2568197D+03   0.5661379D+04  -0.2511963D+06
   0.1153360D+00   0.3288846D+01  -0.2344291D+02  -0.2366862D+03   0.4405397D+04  -0.1791567D+06
   0.1186012D+00   0.3241267D+01  -0.2412833D+02  -0.2208562D+03   0.3509614D+04   0.2370615D+06
   0.1218181D+00   0.3192363D+01  -0.2476747D+02  -0.2044471D+03   0.4694922D+04   0.4955794D+06
   0.1249855D+00   0.3142236D+01  -0.2534768D+02  -0.1807116D+03   0.7172819D+04  -0.4614226D+06
   0.1281022D+00   0.3091025D+01  -0.2585140D+02  -0.1566346D+03   0.4865705D+04   0.2026387D+05
